,DOI,Year,Title,Abstract
96,10.1088/1674-1056/22/9/098109,2013.0,Controllable synthesis of fullerene nano/microcrystals and their structural transformation induced by high pressure,"Fullerene molecules are interesting materials because of their unique structures and properties in mechanical, electrical, magnetic, and optical aspects. Current research is focusing on the construction of well-defined fullerene nano/microcrystals that possess desirable structures and morphologies. Further tuning the intermolecular interaction of the fullerene nano/microcrystals by use of pressure is an efficient way to modify their structures and properties, such as creation of nanoscale polymer structures and new hybrid materials, which expands the potential of such nanoscale materials for direct device components. In this paper, we review our recent progress in the construction of fullerene nanostructures and their structural transformation induced by high pressure. Fullerene nano/microcrystals with controllable size, morphology and structure have been synthesized through the self-assembly of fullerene molecules by a solvent-assisted method. By virtue of high pressure, the structures, components, and intermolecular interactions of the assemblied fullerene nano/microcrystals can be finely tuned, thereby modifying the optical and electronic properties of the nanostructures. Several examples on high pressure induced novel structural phase transition in typical fullerene nanocrystals with C60 or C70 cage serving as building blocks are presented, including high pressure induced amorphization of the nanocrystals and their bulk moduli, high pressure and high temperature (HPHT) induced polymerization in C60 nanocrystals, pressure tuned reversible polymerization in ferrocene-doped C60/C70 single crystal, as well as unique long-range ordered crystal with amorphous nanoclusters serving as building blocks in solvated C60 crystals, which brings new physical insight into the understanding of order and disorder concept and new approaches to the design of superhard carbon materials. The nanosize and morphology effects on the transformations of fullerene nanocrystals have also been discussed. These results provide the foundation for the fabrication of pre-designed and controllable geometries, which is critical in fullerenes and relevant materials for designing nanometer-scale electronic, optical, and other devices."
97,10.1002/adma.201807275,2019.0,Recent Advances in n‐Type Polymers for All‐Polymer Solar Cells,"All‐polymer solar cells (all‐PSCs) based on n‐ and p‐type polymers have emerged as promising alternatives to fullerene‐based solar cells due to their unique advantages such as good chemical and electronic adjustability, and better thermal and photochemical stabilities. Rapid advances have been made in the development of n‐type polymers consisting of various electron acceptor units for all‐PSCs. So far, more than 200 n‐type polymer acceptors have been reported. In the last seven years, the power conversion efficiency (PCE) of all‐PSCs rapidly increased and has now surpassed 10%, meaning they are approaching the performance of state‐of‐the‐art solar cells using fullerene derivatives as acceptors. This review discusses the design criteria, synthesis, and structure–property relationships of n‐type polymers that have been used in all‐PSCs. Additionally, it highlights the recent progress toward photovoltaic performance enhancement of binary, ternary, and tandem all‐PSCs. Finally, the challenges and prospects for further development of all‐PSCs are briefly considered."
98,10.1021/MA501989S,2014.0,Synthesis of Anthracene-Based Donor–Acceptor Copolymers with a Thermally Removable Group for Polymer Solar Cells,"A highly soluble anthracene cyclic adduct with a thermally cleavable substituent was synthesized, and it was used as a donor unit in a series of donor–acceptor type conjugated copolymers with improved processability. The removable group was eliminated under elevated temperature through retro Diels–Alder reaction, which offered the corresponding copolymers with better planarity and rigidity. Thermogravimetric analysis (TGA), FT-IR, and UV–vis spectroscopy were carried out to study the thermal cleavage process. Uniform films were easily formed from these precursor copolymers due to their good solution processabilty. Polymer solar cells were successfully fabricated through applying thermal annealing treatment on the blend films that were spin-coated from solutions of the precursor copolymers blended with fullerene derivatives. The best polymer solar cell device with a power conversion efficiency (PCE) of 2.15% was achieved based on copolymer PCOAEHDPP."
99,10.3390/c6040071,2020.0,Fullerene Polymers: A Brief Review,"This paper reviews the ways in which C60 and other fullerene molecules can be incorporated into polymeric structures. Firstly, polymers in which the fullerenes are incorporated into the structure by covalent or noncovalent bonding are discussed. These include “pearl necklace” structures, “charm bracelet” structures, organometallic polymers, crosslinked polymers, end-capped polymers, star-shaped polymers and supramolecular polymers. Secondly, all-carbon polymers, which are produced by fusing fullerenes together, are covered. The synthesis and properties of each class of fullerene polymer are outlined and the prospects for commercial applications considered."
100,,2015.0,Poster Presentation : 2P-52 ; Synthesis and charaterization of highly stable copolymer for polymer solar cells,"Polymer solar cells (PSCs) have attracted considerable attention as renewable energy sources due to their unique advantages such as low cost, light weight, and the likelihood that they could be flexible even when manufactured at large area. To date, the most promising PSCs require bulkheterojunction (BHJ)-type photoactive layers, typicallyconsisting of a low band gap conjugated polymer and a fullerene derivative. Advances in PSC performance have resulted mainly from the development of new low band gap (LBG)polymers. LBG polymers should have low optical band gaps to harvest photons from a broad spectrum of solar light. A second requirement is a lowest unoccupied molecular orbital (LUMO) energy level that ensures exciton dissociation at the polymer/fullerene interface and a deep highest occupied molecular orbital (HOMO) energy level that affords high open-circuit voltage (Voc) and stability. Lastly, high carrier mobility is beneficial for efficient charge collection. It is important to develop new donor (D)- acceptor (A) type low band gap polymers for highly stable polymer solar cells (PSCs). Here, we describe the synthesis and photovoltaic properties of two D-A type low band gap polymers. The polymer is quite flat, resulting in a highly crystalline film. In contrast, the polymer is highly twisted to yield an amorphous film. This work suggests that designing highly conjugated planar backboned polymers is crucial to improve not only the photovoltaic performance but also the stability of PSCs."
101,10.1155/2015/672654,2015.0,Synthesis and Preliminary Characterization of a PPE-Type Polymer Containing Substituted Fullerenes and Transition Metal Ligation Sites,A substituted fullerene was incorporated into a PPE-conjugated polymer repeat unit. This subunit was then polymerized via Sonogashira coupling with other repeat units to create polymeric systems approaching 50 repeat units (based on GPC characterization). Bipyridine ligands were incorporated into some of these repeat units to provide sites for transition metal coordination. Photophysical characterization of the absorption and emission properties of these systems shows excited states located on both the fullerene and aromatic backbone of the polymers that exist in a thermally controlled equilibrium. Future work will explore other substituted polyaromatic systems using similar methodologies.
102,10.1039/C2PY00522K,2012.0,A novel [60]fullerene-appended initiator for living cationic polymerization and its application to the synthesis of [60]fullerene-end-capped poly(vinyl ether)s,"A new C60 derivative (C6060VE, {6}-1-[3-(2-vinyloxyethoxycarbonyl)propyl]-{5}-1-phenyl[5.6]C61) with a vinyl ether group was synthesized, and the potential ability of its TFA adduct (C6060VE-TFA, {6}-1-[3-{2-[1-(trifluoroacetoxy)ethoxy]-ethoxycarbonyl}propyl]-{5}-1-phenyl[5.6]C61) as a novel initiator for living cationic polymerization of vinyl ethers (VEs) was studied. It was found that the initiator afforded C60-end-capped polymers with well-controlled architecture, and the obtained polymer exhibited solvatochromism, indicating self-assembly in the media."
103,10.1002/chem.202100203,2021.0,"The Missing Parent Compound [(C5H5)Fe(η5‐P5)]: Synthesis, Characterization, Coordination Behavior and Encapsulation","Abstract The so far missing parent compound of the large family of pentaphosphaferrocenes [CpFe(η5‐P5)] (1 b) was synthesized by the thermolysis of [CpFe(CO)2]2 with P4 using the very high‐boiling solvent diisopropylbenzene. It was comprehensively characterized by, inter alia, NMR spectroscopy, single crystal X‐ray structure analysis, cyclic voltammetry and DFT computations. Moreover, its coordination behavior towards CuI halides was explored, revealing the unprecedented 2D polymeric networks [{CpFe(η5:1:1:1:1‐P5)}Cu2(μ‐X)2]n (2 a: X=Cl, 2 b: X=Br) and [{CpFe(η5:1:1‐P5)}Cu(μ‐I)]n (3) and even the first cyclo‐P5‐containing 3D coordination polymer [{CpFe(η5:1:1‐P5)}Cu(μ‐I)]n (4). The sandwich complex 1 b can also be incorporated in nano‐sized supramolecules based on [Cp*Fe(η5‐P5)] (1 a) and CuX (X=Cl, Br, I): [CpFe(η5‐P5)]@[{Cp*Fe(η5‐P5)}12(CuX)20‐n] (5 a: X=Cl, n=2.4; 5 b: X=Br, n=2.4; 5 c: X=I, n=0.95). Thereby, the formation of the CuI‐containing fullerene‐like sphere 5 c is found for the first time."
104,10.1002/aenm.202002095,2020.0,The Interplay of Stability between Donor and Acceptor Materials in a Fullerene‐Free Bulk Heterojunction Solar Cell Blend,"With rapid advances in material synthesis and device performance, the long‐term stability of organic solar cells has become the main remaining challenge toward commercialization. An investigation of photodegradation in blend films of the donor polymer poly(3‐hexylthiophene) (P3HT) and the rhodanine‐flanked small molecule acceptor 5,5′‐[(9,9‐dioctyl‐9H‐fluorene‐2,7‐diyl)bis(2,1,3‐benzothiadiazole‐7,4‐diylmethylidyne)]bis[3‐ethyl‐2‐thioxo‐4‐thiazolidinone] (FBR) is presented in an ambient atmosphere. The photobleaching kinetics of the pure materials and their blends is correlated with the generation of radicals and triplet excitons using optical and magnetic resonance techniques. In addition, spin‐trapping methods are employed to identify reactive oxygen species (ROS). In films of P3HT, FBR, and the P3HT:FBR blend, superoxide is generated by electron transfer to molecular oxygen. However, it is found that the generation of singlet oxygen by energy transfer from the FBR triplet state is responsible for the poor stability of FBR and for the accelerated photodegradation at later times of the P3HT:FBR blend. In the early stage of degradation of the neat blend, it is protected from singlet oxygen by the fast donor–acceptor charge transfer, which competes with triplet exciton formation. These results provide initial input for a rational design of donor and acceptor materials through tuning the molecular singlet and triplet energy levels to prevent ROS‐related photodegradation."
105,10.1080/00914037.2013.845183,2014.0,Synthesis of Graft Copolymers and Their Preliminary Use as a Compatibilizer in Polymer Solar Cells,"Poly(p-xylylene)-graft-poly(butylacrylate-g-fullerene) or PPX-g-PBAFu was synthesized by using Wessling route and atom transfer radical addition (ATRA) techniques. The graft copolymers were used as a compatibilizer in the bulk heterojunction (BHJ) polymer solar cells of poly(3-hexylthiophene) (P3HT) and fullerene (C60). The results from AFM micrographs showed that the phase size of P3HT and the aggregated C60 in the blended system was decreased from 300 to 30 nm after adding the copolymer (20 pph). Furthermore, the efficiencies of the BHJ cells from J-V curve were remarkably increased five times after adding the copolymer."
106,10.1039/d1nr01422f,2021.0,A high-voltage non-aqueous hybrid supercapacitor based on the N2200 polymer supported over multiwalled carbon nanotubes.,"P(NDI2OD-T2), also known as Polyera ActivInk N2200, is a widely accepted non-fullerene acceptor polymer that is used prominently in the energy harvesting application due to its ease of synthesis, high electron mobility, and other desirable semiconducting properties. With its recent foray into energy storage applications, there is tremendous potential for developing composites of N2200 with carbon nanotubes (CNTs) to improve its electrical properties and extend its applicability. Here we report a facile synthesis of an N2200 composite with multiwalled carbon nanotubes (MWCNTs) following an in situ approach to include MWCNTs into the polymer matrix, improving its electrochemical performance in an organic electrolyte (1 M LiClO4/propylene carbonate). The composite material with an optimum MWCNT content exhibits prominent redox behavior delivering a specific capacity of 80 mA h g-1(polymer) in a standard three-electrode cell. Moreover, the N2200/MWCNT composite material showing a battery-type electrochemical signature could perform as an efficient negative electrode in a high-voltage (2.4 V) hybrid supercapacitor device comprising capacitive activated carbon as the positive electrode."
107,10.1021/acsomega.1c01654,2021.0,Custom Synthesis of ZnO Nanowires for Efficient Ambient Air-Processed Solar Cells,"Nanostructuration of solar cells is an interesting approach to improve the photovoltaic conversion efficiency (PCE). This work aims at developing architectured 3D hybrid photovoltaic solar cells using ZnO nanowires (ZnONWs) as the electron transport layer (ETL) and nanocollectors of electrons within the active layer (AL). ZnONWs have been synthesized using a hydrothermal process with a meticulous control of the morphology. The AL of solar cells is elaborated using ZnONWs interpenetrated with a bulk heterojunction composed of donor (π-conjugate low band gap polymer: PBDD4T-2F)/acceptor (fullerene derivate: PC71BM) materials. An ideal interpenetrating ZnONW-D/A system with predefined specific morphological characteristics (length, diameter, and inter-ZnONW distances) was designed and successfully realized. The 3D architectures based on dense ZnONW arrays covered with conformal coatings of AL result in an increased amount of the ETL/AL interface, enhanced light absorption, and improved charge collection efficiency. For AL/ZnONW assembly, spin-coating at 100 °C was found to be the best. Other parameters were also optimized such as the D/A ratio and the pre/post-treatments achieving the optimal device with a D/A ratio of 1.25/1 and methanol treated on ZnONWs before and after the deposition of AL. A PCE of 7.7% (1.4 times better than that of the 2D cells) is achieved. The improvement of the performances with the 3D architecture results from both of: (i) the enhancement of the ZnO/AL surface interface (1 μm2/μm2 for the 2D structure to 6.6 μm2/μm2 for the 3D architecture), (ii) the presence of ZnONWs inside the AL, which behave as numerous nanocollectors (∼60 ZnONW/μm2) of electrons in the depth of the AL. This result validates the efficiency of the concept of nanotexturing of substrates, the method of solar cell assembly based on the nano-textured surface, the chosen morphological characteristics of the nanotexture, and the selected photoactive organic materials."
108,10.1039/C8TA04718A,2018.0,Nonfullerene small-molecule acceptors with perpendicular side-chains for fullerene-free solar cells,"Organic photovoltaics (OPVs) represent one of the potential candidates of next-generation solar cells for converting green and sustainable solar energy into electrical power. An OPV cell utilizes a blend of electron donor (D) and electron acceptor (A) materials as photo-active layers, where photogenerated excitons are separated into mobile electrons and holes. Relative to fullerene acceptors, nonfullerene small-molecule acceptors (NF-SMAs) have several advantages such as synthesis-facile chemical modifications and straightforward tunability in absorptivity, spectral coverage, optical band gap, and Frontier molecular orbitals. In the recent 3 years, progress in design and synthesis of fused-ring NF-SMAs with perpendicular side-chains on an electron-rich core, and again, on design and synthesis of wide/medium/low band gap polymer donors have led to realizations of over 13% power conversion efficiencies (PCEs). These rapid advances require timely review articles. In this review article, we focus on this type of fused-ring NF-SMAs reported in the past 3 years, with special attention on their molecular structure design and structure–property relationships."
109,10.1021/la200885h,2011.0,Synthesis and self-assembly of stimuli-responsive poly(2-(dimethylamino) ethyl methacrylate)-block-fullerene (PDMAEMA-b-C60) and the demicellization induced by free PDMAEMA chains.,"Well-defined poly(2-(dimethylamino) ethyl methacrylate)-block-fullerene [60] ((PDMAEMA)-b-C(60)) with a galactose targeting moiety was prepared by atom-transfer radical polymerization (ATRP). This copolymer was designed for possible use as a targeted drug carrier. The chemical composition and the self-assembly behavior were characterized using different techniques, including GPC, NMR, UV, and DLS. The self-assembly of the galactose-functionalized PDMAEMA-b-C(60) structure in aqueous solutions was investigated using dynamic light scattering (DLS) under different pH conditions. At pH 3 and 10, the DLS results showed the presence of both polymeric micelles and unimers. However, a smaller R(h) was observed at pH 10 than at pH 3 because of electrostatic repulsion at low pH values. In addition, free PDMAEMA chains induced the demicellization of self-assembled nanostructures caused by the formation of a charge-transfer complex between PDMAEMA and C(60.) This phenomenon offers possible applications for free-polymer-triggered drug release."
110,10.1002/adfm.201802895,2018.0,A Highly Crystalline Fused‐Ring n‐Type Small Molecule for Non‐Fullerene Acceptor Based Organic Solar Cells and Field‐Effect Transistors,"N‐type organic small molecules (SMs) are attracting attention in the organic electronics field, due to their easy purification procedures with high yield. However, only a few reports show SMs that perform well in both organic field‐effect transistors (OFETs) and organic solar cells (OSCs). Here, the synthesis and characterization of an n‐type small molecule with an indacenodithieno[3,2‐b]thiophene (IDTT) core unit and linear alkylated side chain (C16) (IDTTIC) are reported. Compared to the state‐of‐the‐art n‐type molecule IDTIC, IDTTIC exhibits smaller optical bandgap and higher absorption coefficient, which is due to the enhanced intramolecular effect. After mixing with the polymer donor PBDB‐T, IDTIC‐based solar cells deliver a power conversion efficiency of only 5.67%. In stark contrast, the OSC performance of IDTTIC improves significantly to 11.2%. It is found that the superior photovoltaic properties of PBDB‐T:IDTTIC blends are mainly due to reduced trap‐assisted recombination and enhanced molecular packing coherence length and higher domain purity when compared to IDTIC. Moreover, a significantly higher electron mobility of 0.50 cm2 V−1 s−1 for IDTTIC in OFET devices than for IDTIC (0.15 cm2 V−1 s−1) is obtained. These superior performances in OSCs and OFETs demonstrate that SMs with extended π‐conjugation of the backbone possess a great potential for application in organic electronic devices."
111,10.1021/ACSAEM.8B02020,2019.0,Negligible Energy Loss During Charge Generation in Small-Molecule/Fullerene Bulk-Heterojunction Solar Cells Leads to Open-Circuit Voltage over 1.10 V,"Solution-processable small molecules (SMs) that can serve as donors in bulk-heterojunction (BHJ) solar cells are practical alternatives to their polymer counterparts. However, SM–fullerene blends commonly suffer severe voltage losses. In general, devices that reach open-circuit voltages (VOC) > 1 V yield low photocurrents in BHJ solar cells with fullerene acceptors (e.g., PC71BM) and modest power conversion efficiencies (PCEs). In this contribution, we report on the design, synthesis, and BHJ device characteristics of a new SM donor, 2F-DRCN5T, yielding a VOC of up to 1.10 V with PC71BM as the fullerene acceptor, while maintaining PCEs > 7% (over 8% achieved upon solvent-vapor-annealing (SVA) treatment). The negligible energy loss during charge generation (ΔECT), the deep-lying HOMO of 2F-DRCN5T inferred from its large ionization potential (IP), the high charge-transfer-state energy (ECT) of the blend, and a reduced nonradiative voltage loss account for the high VOC achieved in BHJ solar cells."
112,10.1002/APP.33223,2011.0,Synthesis of functionalized fullerene-C60 by the living anionic polymerization technique,"The synthesis of functionalized fullerene-C 60 (C 60 ) was performed using living anionic polymerization. The metalation of the benzylic hydrogen atom on toluene or p-substituted toluene was conducted with the alkyllithium/amine system, and examined by living anionic polymerization of 1,3-cyclohexadiene. The number of carbanions bonded onto C 60 was estimated by the grafting reaction of living polymer onto C 60 . The tert-butyllithium/ N,N,N',N'-tetramethylethylenediamine system was an effective metalation reagent, and toluene-, p-xylene-, 4-methyltriphenylamine-functionalized C 60 s having good solubility were successfully synthesized."
113,10.1002/adma.200904407,2010.0,Polymer Photovoltaics with Alternating Copolymer/Fullerene Blends and Novel Device Architectures,"The synthesis of novel conjugated polymers, designed for the purpose of photovoltaic energy conversion, and their properties in polymer/fullerene materials and photovoltaic devices are reviewed. Two families of main‐chain polymer donors, based on fluorene or phenylene and donor–acceptor–donor comonomers in alternating copolymers, are used to absorb the high‐energy parts of the solar spectrum and to give high photovoltages in combinations with fullerene acceptors in devices. These materials are used in alternative photovoltaic device geometries with enhanced light incoupling to collect larger photocurrents or to enable tandem devices and enhance photovoltage."
114,10.1021/ar400136b,2014.0,Design and synthesis of molecular donors for solution-processed high-efficiency organic solar cells.,"Organic semiconductors incorporated into solar cells using a bulk heterojunction (BHJ) construction show promise as a cleaner answer to increasing energy needs throughout the world. Organic solar cells based on the BHJ architecture have steadily increased in their device performance over the past two decades, with power conversion efficiencies reaching 10%. Much of this success has come with conjugated polymer/fullerene combinations, where optimized polymer design strategies, synthetic protocols, device fabrication procedures, and characterization methods have provided significant advancements in the technology. More recently, chemists have been paying particular attention to well-defined molecular donor systems due to their ease of functionalization, amenability to standard organic purification and characterization methods, and reduced batch-to-batch variability compared to polymer counterparts. There are several critical properties for efficient small molecule donors. First, broad optical absorption needs to extend towards the near-IR region to achieve spectral overlap with the solar spectrum. Second, the low lying highest occupied molecular orbital (HOMO) energy levels need to be between -5.2 and -5.5 eV to ensure acceptable device open circuit voltages. Third, the structures need to be relatively planar to ensure close intermolecular contacts and high charge carrier mobilities. And last, the small molecule donors need to be sufficiently soluble in organic solvents (≥10 mg/mL) to facilitate solution deposition of thin films of appropriate uniformity and thickness. Ideally, these molecules should be constructed from cost-effective, sustainable building blocks using established, high yielding reactions in as few steps as possible. The structures should also be easy to functionalize to maximize tunability for desired properties. In this Account, we present a chronological description of our thought process and design strategies used in the development of highly efficient molecular donors that achieve power conversion efficiencies greater than 7%. The molecules are based on a modular D(1)-A-D(2)-A-D(1) architecture, where A is an asymmetric electron deficient heterocycle, which allowed us to quickly access a library of compounds and develop structure-property-performance relationships. Modifications to the D1 and D2 units enable spectral coverage throughout the entire visible region and control of HOMO energy levels, while adjustments to the pendant alkyl substituents dictate molecular solubility, thermal transition temperatures, and solid-state organizational tendencies. Additionally, we discuss regiochemical considerations that highlight how individual atom placements can significantly influence molecular and subsequently device characteristics. Our results demonstrate the utility of this architecture for generating promising materials to be integrated into organic photovoltaic devices, call attention to areas for improvement, and provide guiding principles to sustain the steady increases necessary to move this technology forward."
115,10.1021/MA100694Y,2010.0,Synthesis of Donor-Acceptor Multiblock Copolymers Incorporating Fullerene Backbone Repeat Units,"The synthesis of the first example of a block copolymer based on a polymer using fullerene as a backbone repeat subunit is demonstrated. A facile route incorporating the electron acceptor and high fullerene content polymer, poly{(1,4-fullerene)-alt-[1,4-dimethylene-2,5-bis(cyclohexylmethyl ether)phenylene]} (PFDP), with the archetypal electron donor, poly(3-hexylthiophene) (P3HT), into a multiblock copolymer (MBC) structure is presented. α,ω-Bromomethyl-PFDP was prepared by atom-transfer radical addition polymerization (ATRAP) and then reacted with α,ω-phenol-P3HT via a Williamson condensation to yield the MBCs. The lengths of the electron-acceptor and donor polymer blocks could be selected so that the resulting solid state domains were of a size appropriate to organic solar cells. Also it was found that the MBCs gave a wide range of macro-structures, from micelles to well-defined wires, depending on the preparation conditions."
116,,2011.0,Synthesis and characterization of ethanol hydrogen sulfate ester fullerene,"This paper is aimed to discuss the synthesis and characterization of ethanol hydrogen sulfate ester fullerene in hoping to improve the performance of proton conductivity,methanol permeability, chemical stability and thermal stability of the polymer membrane.For the above purposes,we have prepared ethanol hydrogen sulfate ester fullerene by fuming sulfuric acid and fullerene alcohol.The above said ethanol hydrogen-sulfate ester fullerene was synthesized by C_(60), by using sodium hydroxide and hydrogen peroxide as an oxidizing agent. The samples we have taken were then characterized by Fourier Transform Infrared Spectrometer and mass spectroscopy through elemental analysis.In addition,we have also analyzed the effects of reactant ratio,the reaction temperature and reaction time of the fullerene alcohol and the 20% fuming sulfuric acid.The results of our investigation show that as the raw material configuration becomes more and more complicated,the yield ratchets would rise up.When the weight ratio of the fullerene alcohol and the 20 % of fuming sulfuric acid were 1:11,the rate of production would be lowered,which indicated that it is the best synthesis conditions for the product 2.The yield of product 2 is sure to become greater as the temperature goes up,and eventually reaches its maximum at 25 ℃.Therefore,25 ℃ is the suitable reaction temperature for product 2,which is the product heavily affected by the reaction time.As the reaction time goes up,the yield of product 2 will increase and reach its maximum by 72 hours,beyond which the yield would drop down.Thus,72 hours can be taken as the desirable reaction time,at which point,the yield of product 2 should be made up to 52.2 % (which is calculated by the consumption of C_(60))."
117,10.1021/ACS.CHEMMATER.6B04287,2017.0,Propeller-Shaped Acceptors for High-Performance Non-Fullerene Solar Cells: Importance of the Rigidity of Molecular Geometry,"This paper describes the synthesis and application of βTPB6 and βTPB6-C as electron acceptors for organic solar cells. Compound βTPB6 contains four covalently bonded PDIs with a BDT-Th core at the β-position. The free rotation of PDIs renders βTPB6 with varying molecular geometries. The cyclization of βTPB6 yields βTPB6-C with high rigidity of the molecular geometry and enlarged conjugated skeleton. The inverted solar cells based on βTPB6-C and PTB7-Th as the donor polymer exhibited the highest efficiency of 7.69% with Voc of 0.92 V, Jsc of 14.9 mAcm–2, and FF of 0.56, which is 31% higher than that for βTPB6 based devices. The larger fraction of βTPB6-C and PTB7-Th than that of βTPB6:PTB7-Th in a blend film takes a face-on orientation packing pattern for π-systems that benefits the charge transport and hence higher PCE value than that for βTPB6:PTB7-Th. It was also found that a proper DIO:DPE additive further enhances this trend, which results in an increase of the PCE value for βTPB6-C:PTB7-Th while decr..."
118,10.1002/SOLR.201800053,2018.0,Synergistic Modifications of Side Chains and End Groups in Small Molecular Acceptors for High Efficient Non‐Fullerene Organic Solar Cells,"Two new acceptor-donor-acceptor (A-D-A) type non-fullerene acceptors, O-NTIC and O-NTNC, using hexacyclic naphthalene (cyclopentadithiophene) (NT) as the electron-donating unit, and dicycanovinylindan-1-one (INCN) or phenyl-fused dicycanovinylindan-1-one (NINCN) as the electron-deficient unit, respectively, are synthesized. From the perspective of synthesis easiness and cost, para-alkoxy-phenyl is used as side chains of the NT core. It is worth noting that the introduction of para-alkoxy-phenyl unit could tune the molecular energy levels and lift the open-circuit voltage (Voc). Compared with O-NTIC, the introduction of extended end-groups NINCN leads to a more ordered packing structure, much red-shifted absorption and enhanced electron mobility of O-NTNC. With polymer PBDB-T as the donor, the organic solar cell (OSC) devices obtain a decent power conversion efficiency (PCE) of 9.1% for O-NTIC and much improved PCE of 11.0% for O-NTNC, respectively. Moreover, with a polythiophene derivative named PDCBT as the donor material, the PDCBT:O-NTNC based device exhibits a PCE of 10.0%, among the highest PCEs for PDCBT devices. These results indicate that O-NTNC has great potential on the application for high performance and low-cost OSCs, and the extended end group NINCN as well as para-alkoxyphenyl side chain substituted core could be promising units for the design of materials with high performance."
119,10.1039/C6TA09607G,2017.0,Small molecule carbazole-based diketopyrrolopyrroles with tetracyanobutadiene acceptor unit as a non-fullerene acceptor for bulk heterojunction organic solar cells,"Herein, we investigated the photovoltaic properties of carbazole-based diketopyrrolopyrroles with tetracyanobutadiene acceptor units as highly efficient non-fullerene acceptors together with a D–A conjugated polymer, P, as a donor for polymer solar cells. After optimization, i.e. donor to acceptor weight ratio and solvent vapour annealing, the polymer solar cells exhibited power conversion efficiencies of up to 4.86% and 7.19% for DPP7 and DPP8 as acceptors, respectively. These results indicate that slight changes in the chemical structure of the small acceptor molecule significantly increase the efficiency of the device. The design and synthesis of these non-fullerene acceptors with broader absorption spectra extended towards the near infrared region may be key for the further development of high-performance and cost-effective solution-processed organic solar cells."
120,10.1002/CPLU.201300045,2013.0,Synthesis of Clickable Water‐Soluble Poly(amidoamine) Fullerodendrimers and Their Use for Surface Functionalization of Azido‐Coated Polymer Nanoparticles,"In this study, the synthesis of water-soluble fullerene derivatives bearing on one side a poly(amidoamine) (PAMAM) dendron with peripheral carboxylic groups and an alkyne moiety on the other side is presented. Fullerodendrimers with tert-butyl ester groups at the periphery were first prepared by treating C60 with unsymmetrical malonates through the use of 1,8-diazabicyclo[5.4.0]undec-7-ene (DBU)/I2 or DBU/CBr4 conditions. The latter led to an unexpected addition of dibromocarbene on C60. The tert-butyl esters were then cleaved using formic acid and gave the corresponding carboxyfullerene derivatives. The second generation with eight carboxylic groups at the periphery was easily dissolved in water, whereas the first generation with its four carboxylic groups can only be solubilized in a basic medium. These compounds self-assemble into micelle-like aggregates probably composed of a cluster of C60 surrounded by a PAMAM shell. The alkyne moiety was then used as a chemical anchor to immobilize in water fullerodendrimers on the surface of azido-coated polymer nanoparticles by means of the copper(I)-catalyzed azide and alkyne cycloaddition reaction. At room temperature, this reaction is competing with azido cycloaddition onto the fullerene core. Given the high density of azide anchoring groups on the nanoparticle surface and the size of the fullerodendrimers, unreacted azides are still active and are available for subsequent functional arrangements. This strategy paves the way for the design of functional fullerene-rich nanomaterials that could be of interest in the field of materials science."
121,10.1021/MA900312A,2009.0,"Synthesis, Optical Properties, and Microstructure of a Fullerene-Terminated Poly(3-hexylthiophene)","End-functionalized, regioregular poly(3-hexylthiophene) (P3HT) was synthesized by a combination of a controlled polymerization technique and postpolymerization functionalization. Both ends of the polymer chains were terminated with fullerene units to create an internal electron accepting−donating−accepting molecule, methylfulleropyrrolidine−poly(3-hexylthiophene)−methylfulleropyrrolidine (C60-P3HT-C60). The molecular properties of the polymer were characterized using 1H NMR spectroscopy, size exclusion chromatography (SEC), ultraviolet−visible (UV−vis) absorption spectroscopy, and fluorescence spectroscopy. These results show that the fullerene units are covalently bound to the polymer chain ends. Differential scanning calorimetry (DSC), wide-angle X-ray scattering (WAXS), and small-angle X-ray scattering (SAXS) were used to determine the bulk microstructure of the polymers. In addition, atomic force microscopy (AFM) was used to examine spun-cast thin films. These experiments revealed that microphase sepa..."
122,10.1021/acsami.9b22933,2020.0,Composite Interlayer Consisting of Alcohol-Soluble Polyfluorene and Carbon Nanotubes for Efficient Polymer Solar Cells.,"We report the synthesis of composite interlayers using alcohol-soluble polyfluorene (ASP)-wrapped single-walled carbon nanotubes (SWNTs) and their application as electron transport layers for efficient organic solar cells. The ASP enables the individual dispersion of SWNTs in solution. The ASP-wrapped SWNT solutions are stable for 54 days without any aggregation or precipitation, indicating their very high dispersion stability. Using the ASP-wrapped SWNTs as a cathode interlayer on zinc oxide nanoparticles (ZnO NPs), a power conversion efficiency of 9.45% is obtained in PTB7-th:PC71BM-based organic solar cells, which is mainly attributed to the improvement in the short circuit current. Performance enhancements of 18% and 17% are achieved compared to those of pure ZnO NPs and ASP on ZnO NPs, respectively. In addition, the composite interlayer is applied to non-fullerene-based photovoltaics with PM6:Y6, resulting in the PCE up to 14.37%. The type of SWNT (e.g., in terms of diameter range and length) is not critical to the improvement in the charge-transport properties. A low density of SWNTs in the film (~1 SWNTs/μm2 for ASP-wrapped SWNTs) has a significant influence on the charge transport in solar cells. The improvement in the performance of the solar cell is attributed to the increased internal quantum efficiency, balanced mobility between electrons and holes, and minimized charge recombination."
