,DOI,Year,Title,Abstract
110,10.1128/jvi.57.3.848-856.1986,1986.0,Biosynthesis of adenovirus type 2 i-leader protein,"The i-leader is a 440-base-pair sequence located between 21.8 and 23.0 map units on the adenovirus type 2 genome and is spliced between the second and third segments of the major tripartite leader in certain viral mRNA molecules. The i-leader contains an open translational reading frame for a hypothetical protein of Mr about 16,600, and a 16,000-Mr polypeptide (16K protein) has been translated in vitro on mRNA selected with DNA containing the i-leader (A. Virtanen, P. Aleström, H. Persson, M. G. Katze, and U. Pettersson, Nucleic Acids Res. 10:2539-2548, 1982). To determine whether the i-leader protein is synthesized during productive infection and to provide an immunological reagent to study the properties and functions of the i-leader protein, we prepared antipeptide antibodies directed to a 16-amino acid synthetic peptide which is encoded near the N terminus of the hypothetical i-leader protein and contains a high acidic amino acid and proline content. Antipeptide antibodies immunoprecipitated from extracts of adenovirus type 2-infected cells a major 16K protein that comigrated with a 16K protein translated in vitro. Partial N-terminal amino acid sequence analysis by Edman degradation of radiolabeled 16K antigen showed that methionine is present at residue 1 and leucine is present at residues 8 and 10, as predicted from the DNA sequence, establishing that the 16K protein precipitated by this antibody is indeed the i-leader protein. Thus, the i-leader protein is a prominent species that is synthesized during productive infection. The i-leader protein is often seen as a doublet on polyacrylamide gels, suggesting that either two related forms of i-leader protein are synthesized in infected cells or that a posttranslational modification occurs. Time course studies using immunoprecipitation analysis with antipeptide antibodies revealed that the E1A 289R T antigen and the E1B-19K (175R) T antigen are synthesized beginning at 2 to 3 and 4 to 5 h postinfection, respectively, whereas the i-leader protein is synthesized starting at about 8 h postinfection and continues unabated until at least 25 h postinfection. The i-leader protein is very stable, as determined by pulse-chase labeling experiments, and accumulates continuously from 8 to 25 h postinfection, as shown by immunoblot analysis. The synthesis of i-leader protein does not depend upon viral DNA replication. Thus, the i-leader protein is a viral gene product of unknown function and high stability that is made in large quantities at intermediate times of productive infection.(ABSTRACT TRUNCATED AT 400 WORDS)"
111,,2012.0,Interpenetrating polymer network of chitosan crosslinked silicone as medical implants,"Introduction Adherence of bacteria, named as bacterial colonisation on medical implant surface is the first step in the outbreak of implant-related infections. Bacterial colonisation has many different growth and survival strategy. One such type of colonisation is microbial biofilm formation, which is notably a risk full factor when takes place on the surface of inserted implants. These bacteria infect the patients by producing an extensive exopolysaccharide,‘glycocalyces’. Often in combination with derivatives from the host environment, the glycocalyces form a confluent protected biofilm on tissues and implanted materials.Rapidly dividing bacteria can spread along the surface of a device within the glycocalyx of the biofilm. Some of the surface bacteria can be shed and become free to attach to a new, non-colonised surface. For deriving nutrients and to counter cationic antimicrobial agents, an ion exchange matrix is formed within the biofilm. The biofilm structure also facilitates the interaction between different bacteria. The interaction of bacteria results in co-operative activities, like cross-feeding, and promoting genetic exchange and resistance transfer.Bacteria covered by biofilm can be more resistant to antimicrobial agents even at high concentration. This makes serious complications in treatment of implant related infections [1] . Catheter related infections are more frequent in postoperative stages of patients. Because of the size, shape and ambient environment, the biofilm formation is quite faster in implanted catheters both the outer and luminal wall of the device. A site specific active antimicrobial agent administered at high concentration can increase the success of antimicrobial chemotherapy Medical devices range from easily inserted and retrieved contact lenses, urinary catheters and endotracheal tubes to surgically implanted cardiac valves, hip joints and coronary stents [2] .Since silicone has been used successfully in many health care applications, it is tacitly understood that silicone materials are intrinsically biocompatible for preparing medical implants. Medical silicone materials, including fluids, gels, elastomers, and adhesives, are used extensively in medical field because it possess an appropriate host response at specific situations in patients. Silicone’s biodurability in medical applications is probably related to its exceptional thermal and chemical stability properties. Silicones remain essentially unaffected by repeated sterilization by autoclaving, and they can usually be dry heat sterilized as well. Silicones can also be formulated into other biomaterials, such as polyurethane, to enhance their biodurability [3] . Gaining resistance to antimicrobials is a major concern worldwide. Releasing antimicrobials at sub-inhibitory concentration to the surrounding tissues or fluids can induce resistance in infecting bacteria [4] . Both antibiotics and antiseptics are used to combat bacterial infections. However, bacterial resistance develops much less readily to antiseptics than to antibiotics [5] . Materials and Methods  Sample collection Urinary catheters made up of silicone are the chief research material of this study. These materials are collected from the Coimbatore Government Hospital, Coimbatore, India and coated with chitosan and a drug carrier, poly DL-lactic acid (PDLLA) using dip coating procedure [6] . Medical grade chitosan was AB STRACT Medical implants the most unavoidable medical device of nowadays has many potent advantages. One of the important limitations of it in medical usage is colonization of biofilm formers on the inner surface of the implants and produce high risk for the implantable material. This study involves the evaluation of one such high rate biofilm forming bacteria, Staphylococcus epidermidis which prevail in the blood. The research materials silicone used for making catheters and stents was coated with chitosan and crosslinked using polyD,L lactic acid (PDLLA) to provide anti-bacterial activity. This was achieved through a dip coating procedure. The bioefficacy against S. epidermidis, water absorbing ability, withstanding lysozyme degradation and biocompatibility analysis were done to understand whether the coated catheters can be more advantageous than the usual one used in hospitals normally. All the analysis showed more compatible result for the chitosan-PDLLA coated catheter samples. The bioefficacy effect of the dip coated catheters and its ability to eradicate the biofilm formation on the surface designated the modified silicone catheters as efficient implants."
112,,2012.0,N-INNER Final Scientific Report Project: Evaluation platform for polymer solar cells – Morphoso,"The objective of the project entitled “Morphoso” was to establish an evaluation platform for polymer solar cells in order to combine different approaches such as modeling, processing and characterization of devices with the aim to find both theoretical and experimental correlations between the thin film processes, the nanomorphology of the photoactive blend layer and the resulting generation, transport and recombination of charge carriers in organic solar cells. Synergies between the three project partners were used to achieve a better understanding of the fundamental processes taking place when operating an organic solar cell. Solar cells were built with different materials in all three labs and standard configurations were defined. To enhance absorption light trapping structures on the mmand the μm-scale were employed and their potential was determined. 3D-tomography was applied to visualize the morphology of the donor/acceptor network. Electrical modeling was performed with a continuum approach and a 2D heterojunction model was developed during the three years project time. Different experimental techniques like photoinduced absorption and CELIV (current extraction through linear increasing voltage) were used extensively to probe the generation and recombination of charge carriers as well as their transport through the photoactive layer. Last but not least the long term stability of different cell geometries was investigated and proper encapsulation materials and techniques were identified. In addition to these ageing experiments unsealed cells were exposed to oxygen or water vapor when illuminated in order to learn more about the specific degradation mechanisms. N-INNER final scientific report – Project: Evaluation platform for polymeric solar cells Morphoso IV Executive Summary Organic solar cells or organic photovoltaics (OPV) are a comparably young technology which attracted a lot of interest both from the scientific community and industry in the last years. This is on the one side due to the fact that it is relatively easy and cheap to start with research on organic solar cells as compared to their inorganic counterparts. On the other side, it is known since many years that this technology has one of the greatest potential for low costs among the next generation PV technologies. The reason is that organic solar cells can be processed at room temperature from solution with different printing techniques. High temperatures are not required which enables the use of flexible substrates (foils) and thus continuous processing with roll-to-roll technology becomes possible. Continuous roll-to-roll processing allows reaching very large throughput rates which translates directly into very low production costs. By intensive research the photovoltaic power conversion efficiency of organic bulk-heterojunction solar cells could be increased up to values of more than 9% using a nanoscale interpenetrating network of two materials, a donor and an acceptor. Although this new solar cell technology promises very low production costs there are still major tasks to be worked upon for providing solar electricity on a larger scale. For a technology breakthrough, the basic understanding of the fundamental processes in organic PV is necessary. This is anything but trivial to obtain due to the fact that the elementary processes take place on 120 nm scales within time frames from picoseconds to milliseconds. In addition, all this happens in disordered materials which are more difficult to describe on a quantitative manner than well-ordered, crystalline materials. The project “Morphoso” intended to make a contribution to the improvement in understanding the underlying processes which eventually determine the power output of solution-processed organic solar cells. The project consortium consisted of three partners from the three countries Sweden, Finland and Germany. The partners were a) The group “Biomolecular and Organic Electronics” led by Prof. Olle Inganäs at the Department of Physics at Linköping University in Sweden b) The group “Organic Electronics” from Prof. Ronald Österbacka at the Department of Physics and Centre for Functional Materials of the Åbo Akademi University (University of Turku) in Finland c) The group “Dye and organic Solar Cells” headed by Dr. Uli Würfel at the Fraunhofer Institute for Solar Energy Systems ISE in Freiburg, Germany The overall aim of the project consortium was to enhance the understanding of the physical processes taking place in solution-processed organic solar cells and contribute to the process of setting the basis for future improvements and thus pushing organic photovoltaics closer to real applications. We are all convinced that an enduring progress in this field can only be achieved when practical efforts and academic insights are combined in a proper way. Therefore we put the expertises of the three partners together and exchanged our – sometimes differing point of views in intensive scientific discussions. This was done either at one of the project meetings which took place regularly at one of the partners’ institutions or at international conferences where we met each other. The exchange of ideas among the researchers of our three-national project consortium was regarded as something extremely valuable by all people contributing to the project. Another aspect was that this way people got to know each other and set the basis for some shorter and longer stays in the group of one of the other consortium members. These visits allowed for more and prolonged discussions about the interpretation of experimental data and the most appropriate theoretical description of the underlying processes. In inorganic crystalline materials used as photoactive material for solar cells the absorption of a photon leads directly to the generation of free charge carriers, an electron and a hole. Although an electron and a hole are also created upon absorption of a photon in the photoactive layer of an organic solar cell they experience a strong binding energy in the range of ca. 0.5eV. This quasi-particle is called an exciton and as it is electrically neutral its transport is governed by diffusion. The thermal energy at temperatures around room temperature (or even at higher temperatures a solar cell would reach on a roof top, i.e. ≤ 85°C) is not enough to overcome this binding energy. Therefore a second component is present in the photoactive layer which offers a lower lying energy level for the electron which is called the acceptor. The exciton has to reach the interface between donor and acceptor within its lifetime. If this happens the electron is transferred from the donor to the acceptor on a picosecond-timescale with an efficiency approaching unity. This way free charge carriers are created and N-INNER final scientific report – Project: Evaluation platform for polymeric solar cells Morphoso V subsequently both charge carriers have to be transported to their respective contact, i.e. the holes in the donor phase and the electrons in the acceptor phase. In an organic solar cell the morphology of the photoactive layer is crucial for the performance of the device: if the two phases are very finely intermixed all excitons will reach an interface of donor and acceptor within their lifetime and the creation of free charge carriers is very efficient. On the other hand, the high interface area means that a charge carrier is always located very near to the other phase during its path toward the electrode. This leads to high(er) recombination which reduces especially the fill factor and thus the power output. On the other hand a coarse morphology will certainly improve the transport properties and thus reduce the recombination rate but will at the same time reduce the generation of free charge carriers because a certain fraction of the excitons will not be able to reach the donor/acceptor interface before they recombine. Of course the situation is far more complex and the morphology depends on layer thickness and process parameters like annealing, concentration and solvent. The aim of our efforts was to achieve a deeper understanding of the correlation between the morphological characteristics of the photoactive layer and its electro-optical properties which finally determine the device performance of an organic solar cell or module to a large extent. Our approach was to establish an evaluation platform that integrates device-modelling, -processing and characterisation to find the theoretical and experimental correlation between the thin film process, its nanomorphology and the generation and transport of charge carriers in the finished devices. In the beginning an inter-laboratory round robin study was performed and it confirmed that the measurements of the three project partners are well comparable."
113,,2009.0,EMISSION LOAD OF HEXABROMOCYCLODODECANE IN JAPAN BASED ON THE SUBSTANCE FLOW ANALYSIS,"Atmospheric and aquatic emission load of hexabromocyclododecane (HBCD) for the period 1986-2030 were estimated by substance flow analysis. Through the investigation of quantitative HBCD life cycle, estimated HBCD stock in the use phase shows a continuous increase, indicating that emissions from the materials containing HBCD will be potentially long-term sources of pollutants leaching or volatizing to the environment. In Japan, 571 kg/year and 41 kg/year of HBCD was calculated to emit to the atmospheric and aquatic environment in 2000, respectively. This corresponds to 0.03 % of the consumed HBCD quantity in Japan. These environmental emissions of HBCD were increasing rapidly until 2011. On the other hand, decreasing trend for HBCD were estimated between 2012 and 2030 and the emissions were simulated to be as high as 225 kg/year in 2030. This is due to the scenario that the use of HBCD for textiles would be stopped. The largest component of the emissions is simulated to be into the atmosphere from the consumer product because the stock in the use phase has been growing over the whole period. The source profile of environmental emission would shift from upstream to downstream of product chain. The present study gives an insight to obtain basic information for long term measures toward strategic chemical management considering their life cycle Introduction Brominated Flame Retardants (BFRs) are important synthetic additives which are used to reduce the flammability of articles. Despite their benefits, however, the occurrence of BFRs in the environment as contaminants have recently an increasing attention because of the widespread use, high chemical stability and bioaccumulation potential of some BFRs. Among the BFRs, which are available commercially, HBCD has received more interest and has been conducted the risk assessment. Currently, increasing number of reports have shown the environmental distribution of HBCD in Europe , the U.S.A and Asia 4, . In current risk assessments, however, especially for the calculation of predicted environmental concentrations (PEC) in the environmental exposure assessment, the available dataset in Japan is usually limited. For reliable risk management, the need for identification of its sources and quantification of emissions are growing in importance. HBCD has been detected in various environmental compartments such as house dust, riverine sediment near the HBCD production plant and sewage sludge from municipal sewage treamtment plant . This implies that emissions of HBCD occur from private use and disposal of flame retarded products, as well as upon production and processing. Identification of emissions covering with the lifecycle (i.e., from production to disporsal) could be of concern for risk assessments. Thus, it is essential to gain knowledge about their behavior in both economic system and environmental system through the lifecycle for chemical substances. Currently, limited research work has focused on the intensive monitoring which is covered with the lifecycle of chemical substance. For the effective risk-reduction strategies of chemical pollutants, the methodology, which can estimate emissions and source of pollutants through their lifecycle, has been needed. Recently, substance flow analysis (SFA), which is used to describe or analyse the flow of one substance in, out and through a system, have been proposed as a useful tool to evaluate fate of substances quantitatively during all life stages. This includes the evaluation of sources, substance flows and pathways, stocks in private house-holds, industry and waste management. Traditionally, several researchers have employed SFA to support environmental management of heavy metals 9 from the view point of material recycling and resource recovery. On the other hand, only few studies to date have been performed for chemical substances. Recenty, Morf et alevaluated the source and environmental emission of some BFRs (Deca BDE and HBCD) through their lifecylce in Switzerland. However, environmental emission and lifecycle of target chemicals vary among countries or areas depending on the application of products and technologies. Vol. 71, 2009 / Organohalogen Compounds page 002471 In this study, we conducted dynamic (the time series) SFA of HBCD, which is one of the most important BFRs on the market in Japan under several scenarios to obtain basic information for long term measures toward strategic chemical management. The aim of this study was to identify possible emission pathways and determine the environmental occurrence of HBCD in Japan. Materials and Methods To estimate environmental emissions of HBCD from past to future during all life stages, the time series substance flow analysis (SFA), which consider the residence times of product, was applied in this study. For the procedure to establish the substance flow of HBCD, we determined the life cycle of HBCD with regard to space, function and time at first. As a next step, the environmental emission, the amount of flow and stock were quantified. The parameter functions for substance flow analysis were estimated based on broad literature data, multiple contacts with research groups, organizations, authorities and industry in Japan, our own analysis and assumptions. The life cycle of HBCD and Data. The system flow of HBCD in Japan is shown in Fig. 1.The spatial system boundary was defined as the border of Japan. The import of product containing HBCD (e.g., plastic and textile/furniture) and the export of waste have not been included in this study, due to the limitation of available data. Also, we have not considered about the flow after recycling process. In the industrial use stage, the use of HBCD was divided into polystyrene as insulation board and textile. During industrial use of polystyrene, some portion of insulation board was transferred to the use phase and the remaining was recycling. In order to take into account the difference of life time of consumer products during the private use process, the use of insulation board was divided into four applications as end-product (i.e., office building, reinforced concrete house, wooden residential house and tatami mat). On the other hand, the use of textile was divided into interior textile and automobile interior textile. During life time of these consumer products, we have not considered about the degradation loss of HBCD. Finally, the consumer product is distributed after its residence time in the use phase to the waste (landfill or incineration) or recycling processes. In Japan, the product containing HBCD has been disposed to stable type landfill. Therefore, we assume the products are stabilized after one year and release no HBCD. Also, we have considered about the waste containing HBCD, which is generated at each life cycle step (i.e., pre-consumer waste). In this system, the time span was set up 1986-2030 and the time unit was one year. Based on the life cycle of HBCD, the quantitative data concerning to emissions, flow and stock were gathered as a next step. In each stage, the amount of environmental emission and transfer were calculated by multiplying the input to each sage and emission factor and/or transfer coefficient. The input to a stage corresponds to the amount of transfer from the previous stage. The initial input of HBCD to the system corresponds to the amount of domestic demand, whereas the import HB CD is directly added to the industrial use stage. Emission factors during all the life stages were evaluated or estimated according to EU Risk assessment report of HBCD. To confirm the reliability of factors and whether emission factors from EU can be applied into those of Japan, we have interviewed to the relevant company and committee. Emission factor are defined as constant value from past to future (i.e., 1986-2030), although environmental emission depend heavily on new production and waste management techniques. Transfer coefficients were also defined as constant value. The data were gathered from available literature. These values, in particular management strategies, could be time-dependent. However, due to the limitation of available data, they were defined as constant value through the time period in this study. For the consumption (sum of the amount of domestic demand and import) and application patterns (four application of insulation board and two for textile) of HBCD, the estimated consumption data of HBCD are available from 1986 to 2001in Japan. Based on this data from 1986 to 2001, we extrapolated the consumption to 2030. For this prediction of HBCD consumption, the textile industry association demonstrates that the use of HBCD will be banned until 2013, whereas the use of HBCD for polystyrene as insulation board will be increased. Therefore, this study was incorporated in that scenario. For application patterns, based on the available literature data on relevant industry from 1986 to 2006, we extrapolated the application patterns to 2030. Among application pattern in HBCD, polystyrene as insulation board make up by far the most important component of HBCD consumption (80% in the present year). The application areas, textiles/furniture (20% each) is less important. Vol. 71, 2009 / Organohalogen Compounds page 002472 FIGURE 1 HBCD substance flow (tone/year), stock (tone/year) and emission (tone/year) in the anthroposhphere in Japan for 2000. Black square shows the environmental emission from each life stage. The time series SFA Model. SFA is based on the materials balance, assuming that input mass equals the sum of the mass among the output fractions for each substance. The delay between the input and output was considered in the consumer product of the private use phase (i.e., the residence times of product). In the product, industrial use and disposal stage, the outflow of the substance is given in below. With Mi (t) is amount of substance, Ii (t) is inflow and α and β is emission rate coeffici"
114,10.1002/aenm.201502529,2016.0,Breaking the 10% Efficiency Barrier in Organic Photovoltaics: Morphology and Device Optimization of Well‐Known PBDTTT Polymers,"With the advances in organic photovoltaics (OPVs), the invention of model polymers with superior properties and wide applicability is of vital importance to both the academic and industrial communities. The recent inspiring advances in OPV research have included the emergence of poly(benzodithiophene‐co‐thieno[3,4‐b]thiophene) (PBDTTT)‐based materials. Through the combined efforts on PBDTTT polymers, over 10% efficiencies have been realized recently in various types of OPV devices. This review attempts to critically summarize the recent advances with respect to five well‐known PBDTTT polymers and their design considerations, basic properties, photovoltaic performance, as well as device application in conventional, inverted, tandem solar cells. These PBDTTT polymers also make great contributions to the rapid advances in the field of emerging ternary blends and fullerene‐free OPVs with top performances. Addtionally, new challenges in developing novel photovoltaic polymers with more superior properties are prospected. More importantly, the research of highly efficient PBDTTT‐based polymers provides useful insights and builds fundamentals for new types of OPV applications with various architectures."
115,10.4067/s0717-95022021000501436,2021.0,Intrauterine Alcohol Exposure Disturbs Trabecular Morphology in the Sprague Dawley Rat Humerus Epiphysis up to 3- Weeks Postnatally,"Gestational alcohol exposure inhibits neurological as well as bone growth and development both in fetal and postnatal life. Stunted stature, osteoporosis and fractures in adult life are some of the adverse effects. While the impact of intrauterine alcohol on the brain has been extensively investigated, studies on the effects on bone are relatively few. Therefore, our study aimed to examine the impact of prenatal alcohol exposure on bone microarchitecture in 3-week-old rats using Micro-focus X-Ray Computed Tomography (Micro CT). Time mated pregnant Sprague Dawley dams (13) were randomly placed into 3 groups: ethanol (n=5), saline control (n=5) and untreated control (n=3). The former 2 groups received treatment with 0.015ml/g of 25.2 % ethanol and 0.9 % sa line, respectively, for the first 19 days of gestation. The untreated group received no treatment. The pups remained with their dams until termination at 21 days of age. From each dam, 2 pups were collected resulting in: ethanol (n=10), saline controls (n= 10) and u ntreated controls (n = 6). The humeri of the pups were dissected and scanned using a 3DμCT scanner (Nikon XTH 225L) at 15 μm resolution. Trabecular and cortical parameters were analysed using Volume Graphics Studio® software following reconstruction. Results showe d a decrease in trabecular size, spaces, thickness, and volume. There was a decrease in cortical bone area in the ethanol group com pared to the controls. These findings may suggest that osteoporosis and fractures seen as gestational alcohol effects may be due to comp romised trabecular structure."
116,,2010.0,Effects of Controlled ZnO Surface Morphology upon the PCE of OPV,"In this study, the effects of ZnO surface morphology on the performance of organic solar cells are systematically investigated. ZnO surface can be nanostructured by ZnO nanoparticles and carbon nanotubes which embedded into ZnO sol-gel solutions. OSCs with ZnO nano-ridge structure show better performance than those with smooth surface. And also, the OSCs fabricated in the present work were also shown to be highly resistant towards (photo-) degradation, suggesting that the strategy of solar cell fabrication introduced herein is of significant importance for various applications."
117,10.1093/infdis/jix556,2018.0,Intestinal Immune Responses to Type 2 Oral Polio Vaccine (OPV) Challenge in Infants Previously Immunized With Bivalent OPV and Either High-Dose or Standard Inactivated Polio Vaccine,"These results from a 2014 phase 2 clinical trial in Panamanian infants suggest that high-dose inactivated polio vaccines (IPVs), like standard IPVs, are largely ineffective at inducing levels of intestinal immune responses requisite to control poliovirus shedding."
118,10.31088/cem2024.13.1.76-83,2024.0,Application of cyto-histological correlation as a quality control in diagnosing cervical pathology,"Introduction. In Russia, cervical cancer screening with cytological techniques faces a problem of quality control. Currently, it is necessary to standardize the methodology for comparing the results of morphological methods. The aim of the paper was to compare the findings of cytological and histological studies when diagnosing cervical pathology, classify discrepancies, and evaluate the effectiveness of the cytological method. Materials and methods. A comparative retrospective analysis of cytological examination followed by histological examination was carried out in 2,739 patients. Results. Both methods showed coincidence in 57.9% of cases. Minor and major discrepancies were determined in 29% and 13.1% of cases, respectively. The cytologic technique showed the following figures: sensitivity of 79.3%, specificity of 77.6%, positive prognostic value of 80%, and negative predictive value of 76.9%. When using the liquid-based cytology method, the number of true positive results was significantly higher, while that of false negative results was lower. The interval of up to 2 months between cytological and histological examinations yielded the highest rate of true positive and the lowest rate of false negative results. Conclusion. Comparing the results of morphological methods is most likely to be the best option for ensuring quality control of laboratory tests. This should be a guideline with a subsequent revision of samples in the presence of discrepancies, analysis of their causes, and evaluation of method effectiveness."
119,10.1002/aenm.201702816,2018.0,The Impact of Local Morphology on Organic Donor/Acceptor Charge Transfer States,"A major breakthrough in the field of organic photovoltaics (OPVs) was the development of the donor/acceptor heterojunction that aids in separating Coulombically bound excitons that are generated upon photoabsorption. Additionally, bound charge transfer (CT) states that result from the exchange of charge carriers across the donor/acceptor interface are believed to play an important role in charge generation. Though organic thin films are often disordered, enhancements to the local structural order at the donor/acceptor interface have recently been shown to greatly influence CT state energetics and the charge generation process. In this progress report, recent efforts to understand the role that donor/acceptor morphology plays in the behavior of CT states and the resulting implications on OPV function are presented. It is aimed to provide a survey of different experimental approaches and to present a balanced examination of current interpretations of key results, and to offer best practices for the fabrication and study of morphologically tunable donor/acceptor CT states."
120,10.1039/c5nr00204d,2015.0,R2R-printed inverted OPV modules--towards arbitrary patterned designs.,"We describe the fabrication of roll-to-roll (R2R) printed organic photovoltaic (OPV) modules using gravure printing and rotary screen-printing processes. These two-dimensional printing techniques are differentiating factors from coated OPVs enabling the direct patterning of arbitrarily shaped and sized features into visual shapes and, increasing the freedom to connect the cells in modules. The inverted OPV structures comprise five layers that are either printed or patterned in an R2R printing process. We examined the rheological properties of the inks used and their relationship with the printability, the compatibility between the processed inks, and the morphology of the R2R-printed layers. We also evaluate the dimensional accuracy of the printed pattern, which is an important consideration in designing arbitrarily-shaped OPV structures. The photoactive layer and top electrode exhibited excellent cross-dimensional accuracy corresponding to the designed width. The transparent electron transport layer extended 300 µm beyond the designed values, whereas the hole transport layer shrank 100 µm. We also examined the repeatability of the R2R fabrication process when the active area of the module varied from 32.2 cm(2) to 96.5 cm(2). A thorough layer-by-layer optimization of the R2R printing processes resulted in realization of R2R-printed 96.5 cm(2) sized modules with a maximum power conversion efficiency of 2.1% (mean 1.8%) processed with high functionality."
121,10.3390/ma11122560,2018.0,Recent Developments in the Optimization of the Bulk Heterojunction Morphology of Polymer: Fullerene Solar Cells,"Organic photovoltaic (OPV) devices, made with semiconducting polymers, have recently attained a power conversion efficiency (PCE) over 14% in single junction cells and over 17% in tandem cells. These high performances, together with the suitability of the technology to inexpensive large-scale manufacture, over lightweight and flexible plastic substrates using roll-to-roll (R2R) processing, place the technology amongst the most promising for future harvesting of solar energy. Although OPVs using non-fullerene acceptors have recently outperformed their fullerene-based counterparts, the research in the development of new fullerenes and in the improvement of the bulk-heterojunction (BHJ) morphology and device efficiency of polymer:fullerene solar cells remains very active. In this review article, the most relevant research works performed over the last 3 years, that is, since the year 2016 onwards, in the field of fullerene-based polymer solar cells based on the copolymers PTB7, PTB7-Th (also known as PBDTTT-EFT) and PffBT4T-2OD, are presented and discussed. This review is primarily focused on studies that involve the improvement of the BHJ morphology, efficiency and stability of small active area devices (typically < 15 mm2), through the use of different processing strategies such as the use of different fullerene acceptors, different processing solvents and additives and different thermal treatments."
122,10.1109/LCSYS.2023.3234045,2022.0,Adaptive Attitude Control for Foldable Quadrotors,"Recent quadrotors have transcended conventional designs, emphasizing more on foldable and reconfigurable bodies. The state of the art still focuses on the mechanical feasibility of such designs with limited discussions on the tracking performance of the vehicle during configuration switching. In this letter, we first present a common framework to analyse the attitude errors of a folding quadrotor via the theory of switched systems. We then employ this framework to investigate the attitude tracking performance for two case scenarios - one with a conventional geometric controller for precisely known system dynamics; and second, with our proposed morphology-aware adaptive controller that accounts for any modeling uncertainties and disturbances. Finally, we cater to the desired switching requirements from our stability analysis by exploiting the trajectory planner to obtain superior tracking performance while switching. Simulation results are presented that validate the proposed control and planning framework for a foldable quadrotor’s flight through a passageway."
123,10.1002/aenm.201900044,2019.0,Achieving Thickness‐Insensitive Morphology of the Photoactive Layer for Printable Organic Photovoltaic Cells via Side Chain Engineering in Nonfullerene Acceptors,"Although high power conversion efficiency of over 14% has been achieved using nonfullerene acceptors (NFAs) in organic photovoltaics (OPVs), securing their insensitive device performance to the thickness of the photoactive layer remains an indispensable requirement for their successful commercialization via printing technologies. In this study, by synthesizing a new series of ITIC‐based NFAs having alkyl or alkoxy groups, it is found that the bulk heterojunction morphology dependence on the thickness of the photoactive layer becomes more severe as the difference in the surface energy of the donor and acceptor increases. It is believed that this observation is the origin that yields the device performance dependence on the thickness of the photoactive layer. Through sensitive control of the surface energy of these ITIC‐based NFAs, it is demonstrated that thickness‐insensitive OPVs can be achieved even using a doctor blade technique under air without using any additives. It is believed that present approach provides an important insight into the design of photoactive materials and morphology control for the printable OPVs using NFAs."
124,,1994.0,"Successful control of poliomyelitis by a combined OPV/IPV polio vaccine program in the West Bank and Gaza, 1978-93.","In the 1970s the incidence of poliomyelitis in Gaza and the West Bank was high, even among children immunized with as many as four doses of oral polio vaccine (OPV). This was thought to be due to interference in uptake from other enteroviruses in the environment. A combined program of OPV and inactivated polio vaccine (IPV) was instituted in these areas in 1978, and the incidence of polio declined dramatically. Wild poliovirus findings in sewage in 1990-91 coupled with two outbreaks of polio, one in Israel in 1988 and another in Jordan in 1992, were reminders that the area should still be considered endemic. The potential of fresh entry of wild poliovirus may occur via persons who may have personal protection but may still shed the virus due to inadequate enteric immunity. In addition, the combined program protects against vaccine-associated poliomyelitis. A similar modified combined OPV/IPV program has been adopted in Israel. The combination of OPV and IPV provides an important alternative strategy in the worldwide effort to eradicate poliomyelitis."
125,10.1177/1055665620946982,2020.0,Three-Dimensional Analysis of the Pharyngeal Airway Volume and Craniofacial Morphology in Patients With Bilateral Cleft Lip and Palate,"Objective: This study aimed to determine the correlations between the craniofacial morphology and pharyngeal airway volume in patients with complete bilateral cleft lip and palate (BCLP). Design: Retrospective study. Setting: Tertiary hospital. Participants: Twenty-seven patients with complete BCLP and 27 class I control patients, aged 10 to 14 years. Main Outcome Measure: The pharyngeal airway volume and craniofacial morphology were evaluated using cone-beam computed tomography. Measurements were compared between groups and any correlations were identified. Results: A significantly smaller total pharyngeal airway volume (TPV), oropharyngeal airway volume, and upper (UOPV) and lower (LOPV) oropharyngeal airway volume were found in patients with BCLP than in class I control patients, with no difference in the nasopharyngeal volume between groups. Furthermore, the craniofacial morphology measurements of N-Me, S-Go, Or-C, Ptm-C, Me-C, Co-Go, Go-Me, Ptm-Or, N-S-Ar, and Ar-Go-Me significantly differed between the BCLP and control groups (all P < .05). Multiple regression analysis indicated that Ptm-C and Me-C; Ptm-C, Or-C, and Me-C; and Me-C explained 20.3%, 38.9%, and 17.1% of the variations in TPV (P = .025), UOPV (P = .002), and LOPV (P = .018), respectively. Conclusions: Total pharyngeal airway volume, TPV, OPV, UOPV, and LOPV were significantly smaller in patients with BCLP than in class I controls. In patients with BCLP, the maxilla showed inhibited sagittal development and a retrograde position; moreover, the pharyngeal airway volume was weakly associated with the position of the maxilla and mandible relative to the coronal plane."
