,DOI,Year,Title,Abstract
42,10.1002/pip.3791,2024.0,Long‐term outdoor study of an organic photovoltaic module for building integration,"Organic photovoltaics (OPV) has attracted tremendous attention as a promising alternative to silicon wafer‐based technologies for building integration. While significant progress has been achieved on the power conversion efficiency of OPV technologies, their field stability is rarely studied. This work investigates the field performance and reliability of a large‐area OPV module designed for building integration in tropical Singapore for 4.5 years. The device suffered more than 14% degradation in power at the standard testing conditions from the initial performance, largely due to losses in fill factor (−12% relative). During the monitoring period, it exhibited comparable performance to more conventional silicon PV technologies, with an average specific energy yield of about 4 kWh/kWp/day and an average performance ratio of 0.96. Excellent performance at low light conditions was also observed. However, its field performance was heavily impacted by soiling, which typically led to a 5 to 10% loss in the current output after several months. Further, the device's outdoor performance also showed a three‐stage degradation process, including (1) an initial slow degradation in the first 2 years (about −1%/year), (2) a stable period with negligible performance loss from Years 2 to 3.5, and (3) a rapid degradation in the last year (about −5%/year)."
43,10.1002/smtd.202400345,2024.0,Aqueous PEIE Soaking on ZnO for Ultraviolet Light Activation-Free Organic Photovoltaic Modules.,"Ultraviolet (UV) light is typically needed to activate inverted organic photovoltaics (OPVs) with zinc oxide (ZnO) as electron transporting layer (ETL) for higher efficiency. However, UV light is a major cause for the degradation of organic active layers in OPVs. This is a contradiction that UV light activation enhances the efficiency but UV illumination deteriorates the stability. It is important to solve this contradiction to develop UV light activation-free OPV devices. Herein, a method of aqueous polyethylenimine ethoxylated (PEIE) soaking on ZnO is reported to realize UV light activation-free OPV devices. The S-shape in current density-voltage (J-V) characteristics of devices tested without UV light activation is eliminated through the treatment of aqueous PEIE soaking on ZnO. The treatment reduces the oxygen adsorbates, which is confirmed by Kelvin probe and X-ray photoelectron spectroscopy. A 10.08 cm2 organic photovoltaic module with the treated ZnO as ETL showed high photovoltaic performance: VOC = 5.68 V, JSC = 2.7 mA cm-2, FF = 75.1%, and POutput = 11.5 mW cm-2 tested with the UV filter (light intensity of 0.788 sun). UV light activation is not needed for the modules to obtain high efficiency."
44,10.1002/cjce.25487,2024.0,Effect of pre‐aging intermediate layers on the performance of multi‐layer organic photovoltaic devices,"Understanding the degradation behaviour of organic photovoltaic (OPV) devices is an essential part to improve their stability prior to massive production. Accelerated aging can help to assess their stability and study the underlying degradation mechanisms of OPVs. Most studies focus on individual layers or a full device, and little is known about the role a pre‐aged layer stack plays in the performance of a device. Herein, we report the investigation of the effects of pre‐aging of multiple layers on the performance of OPVs. Instead of aging a single layer or an entire stack (sequential layers: ITO/PEDOT:PSS/MoOx/F‐BsubPc/C60/BCP/Ag), our process involved aging the intermediate layer stack for 24 h after depositing a specific layer before continuing with the subsequent depositions to fully fabricate/manufacture OPVs. Aging was conducted under four controlled conditions considering parameters including moisture, gas type, and temperature in the absence of light according to the International Summit on Organic Photovoltaic Stability (ISOS) protocols. Short of PEDOT:PSS we found that multiple layers, being subjected to the parameters, resulted in a decline in OPV device performance after being fully manufactured. Device performance is evaluated based on short‐circuit current density (Jsc), power conversion efficiency (PCE), and open‐circuit voltage (Voc). Our analysis provides insight into the degradation mechanisms of layered/planar OPV structures and offers strategic guidance for optimizing fabrication processes, particularly during the layer deposition transitions. We recommend that during OPV vacuum deposited fabrication, intermediate layers should be protected from moisture, O2, high temperature, and even inert gases, preferably in a low‐vacuum environment."
45,10.1002/aenm.202101383,2021.0,A Review on Emerging Barrier Materials and Encapsulation Strategies for Flexible Perovskite and Organic Photovoltaics,"Perovskite solar cells (PSCs) and organic photovoltaics (OPVs) have undergone rapid development within the last decade, exhibiting exciting properties such as high efficiency, flexibility, and the potential for large‐scale fabrication through roll‐to‐roll (R2R) processing. Despite this, operational stability is recognized to be an ongoing challenge as prolonged device lifetimes are scarcely observed. This instability can be narrowed down to both “intrinsic degradation” and “extrinsic degradation,” with exposure to moisture and oxygen having detrimental effects on device performance. A means of delaying the degradation of flexible PSC and OPV devices is through barrier encapsulation. Despite glass encapsulation exhibiting ideal barrier properties, the potential for flexible devices and high‐throughput R2R fabrication requires the development of flexible barrier materials and encapsulation strategies. These barriers must demonstrate outstanding moisture permeation resistance, high transparency, chemical and thermal stability, and must be able to withstand repeated mechanical deformation. Herein, the fundamental principles of PSC and OPV devices are initially discussed, highlighting the degradation mechanisms and current stability obstacles. A review of the latest flexible barrier materials and encapsulation strategies follows, introducing stability studies that have been undertaken on flexible PSCs and OPV, along with suggestions as to the direction that future research may take."
46,10.1039/C3TA01229H,2013.0,Marked improvement in the stability of small molecule organic photovoltaics by interfacial modification using self-assembled monolayers to prevent indium diffusion into the active layer,"This work describes a simple process to improve the stability of small molecule organic photovoltaics (OPVs) that use poly(3,4-ethylenedioxythiophene):poly(styrenesulfonate) (PEDOT:PSS) as the hole transport layer (HTL), without reducing the power conversion efficiency (PCE). We investigated the effect of self-assembled monolayers (SAMs) on the degradation of electrical properties caused by the diffusion of indium through the matrix commonly used in OPV devices. X-ray photoelectron spectroscopy depth profiles suggested that the acidic PEDOT:PSS etched the indium from the indium tin oxide (ITO) electrode, which resulted in indium diffusion into and chemical interaction with the active layer. Such behavior was responsible for the deterioration of the device. By inserting a self-assembled monolayer (SAM) with carboxylic acid functional groups at the interface between the ITO and PEDOT:PSS layers, such diffusion could be significantly suppressed. The PCE of the pristine OPV diminished to zero at 49 days post-fabrication under ambient conditions. However, the PCE of the SAM-modified device was reduced by only 30% over the same period, and only to 48% after 98 days. Moreover, the SAMs improved the interfacial electrical properties between the ITO and PEDOT:PSS layers, which maintained the PCE of the device. Our findings suggest a simple approach to improve the stability of OPVs that utilize PEDOT:PSS as the HTL."
47,10.1002/MACP.201300076,2013.0,Advanced Functional Polymers for Increasing the Stability of Organic Photovoltaics,"The development of new advanced polymers for improving the stability of OPV is reviewed. Two main degradation pathways for the OPV active layer are identified: photochemically initiated reactions primarily starting in the side chains and morphological changes that degrade the important nanostructure. Chemical units can be introduced that impart an increased stability. Similarly, the morphological degradation of the optimal nanostructure can be reduced. Active polymers and blends with acceptor material are used to create nanoparticle links with controlled size. Most of these advanced polymers and processing methods have only been utilized in small-scale devices prepared by standard techniques such as spin coating, but a few cases of roll-to-roll processed solar cells with heat-cleaved side chains are discussed."
48,10.7454/MSS.V19I3.4849,2015.0,Application of Equivalent Circuit Models to Monitor the Degradation of Organic Photovoltaic Cells,"Organic photovoltaic (OPV) devices have lower efficiency, shorter lifetimes, faster degradation, and poorer stability than inorganic photovoltaics (IPV) in ambient conditions. In this paper, the equivalent electrical circuit of a two-diode model effectively extracts the model-fit electrical photovoltaic (PV) parameters from degraded OPV devices, especially the series (R s ) and shunt (R sh ) resistances. The result shows a better correlation between the resistances of the devices and performance of the devices over the degradation process where the devices are deliberately exposed to ambient conditions under constant illumination. The degradation of the devices is mostly caused by the degradation of the aluminum (Al) electrode from water and oxygen, which correlates to the R s . However, it is possible that the degradation of the bulk active layer can also occur due to the constant illumination on the device, which causes a reduction of photocurrent."
49,10.1117/12.2186998,2015.0,Predicting thermal stability of organic solar cells through real-time capacitive techniques (Presentation Recording),"Bulk Heterojunction (BHJ) solar cells have reached Power Conversion Efficiencies (PCE) over 10% but to be a competitive product long lifetimes are mandatory. In this view, guidelines for the prediction and optimization of the device stability are crucial to generate improved materials for efficient and stable BHJ devices. For encapsulated cells, degradation mechanisms can be mainly ascribed to external agents such as light and temperature. In particular, thermal degradation appears to be related not only to the BHJ morphology but also to the adjacent interfaces. Therefore, in order to have a complete description of the thermal stability of a BHJ cell, it is necessary to consider the entire stack degradation processes by using techniques enabling a direct investigation on working devices. Here, five different donor polymers were selected and the OPV performance of the corresponding BHJ devices were monitored during the thermal degradation at 85°C, showing an exponential decay of the corresponding PCEs. In parallel, we measured the geometrical capacitance of analogous OPV devices as a function of temperature and we observed that at a defined temperature (TMAX), typical for each polymer-based device, the capacitance starts to decrease. Combining all these results we found an evident and direct correlation between TMAX and the PCE decay parameters (obtained from capacitance-temperature an thermal measurements, respectively). This implies that the capacitance-method here presented is a fast, reliable and relatively simple method to predict the thermal stability of BHJ solar cells without the need to perform time-consuming thermal degradation tests."
50,10.1039/c2cp40821j,2012.0,On the stability of a variety of organic photovoltaic devices by IPCE and in situ IPCE analyses--the ISOS-3 inter-laboratory collaboration.,"This work is part of the inter-laboratory collaboration to study the stability of seven distinct sets of state-of-the-art organic photovoltaic (OPV) devices prepared by leading research laboratories. All devices have been shipped to and degraded at RISØ-DTU up to 1830 hours in accordance with established ISOS-3 protocols under defined illumination conditions. In this work, we apply the Incident Photon-to-Electron Conversion Efficiency (IPCE) and the in situ IPCE techniques to determine the relation between solar cell performance and solar cell stability. Different ageing conditions were considered: accelerated full sun simulation, low level indoor fluorescent lighting and dark storage. The devices were also monitored under conditions of ambient and inert (N(2)) atmospheres, which allows for the identification of the solar cell materials more susceptible to degradation by ambient air (oxygen and moisture). The different OPVs configurations permitted the study of the intrinsic stability of the devices depending on: two different ITO-replacement alternatives, two different hole extraction layers (PEDOT:PSS and MoO(3)), and two different P3HT-based polymers. The response of un-encapsulated devices to ambient atmosphere offered insight into the importance of moisture in solar cell performance. Our results demonstrate that the IPCE and the in situ IPCE techniques are valuable analytical methods to understand device degradation and solar cell lifetime."
51,10.1039/c2cp41787a,2012.0,TOF-SIMS investigation of degradation pathways occurring in a variety of organic photovoltaic devices--the ISOS-3 inter-laboratory collaboration.,"The present work is the fourth (and final) contribution to an inter-laboratory collaboration that was planned at the 3rd International Summit on Organic Photovoltaic Stability (ISOS-3). The collaboration involved six laboratories capable of producing seven distinct sets of OPV devices that were degraded under well-defined conditions in accordance with the ISOS-3 protocols. The degradation experiments lasted up to 1830 hours and involved more than 300 cells on more than 100 devices. The devices were analyzed and characterized at different points of their lifetimes by a large number of non-destructive and destructive techniques in order to identify specific degradation mechanisms responsible for the deterioration of the photovoltaic response. Work presented herein involves time-of-flight secondary ion mass spectrometry (TOF-SIMS) in order to study chemical degradation in-plane as well as in-depth in the organic solar cells. Various degradation mechanisms were investigated and correlated with cell performance. For example, photo-oxidation of the active material was quantitatively studied as a function of cell performance. The large variety of cell architectures used (some with and some without encapsulation) enabled valuable comparisons and important conclusions to be drawn on degradation behaviour. This comprehensive investigation of OPV stability has significantly advanced the understanding of degradation behaviour in OPV devices, which is an important step towards large scale application of organic solar cells."
52,10.1002/aenm.201100138,2011.0,High Efficiency Polymer Solar Cells with Long Operating Lifetimes,"To date there has been considerable work done in understanding and quantifying the lifetime and degradation of bulk heterojunction solar cells (BHJs) based on poly( para -phenylene vinylene) (PPV) [ 8–11 ] and poly(3-hexylthiophene) (P3HT) polymers. [ 12–15 ] A comparison of OPV lifetime experimental results across different research groups has posed challenges due to the lack of standardized testing and reporting procedures; however, great strides were made in this regard during the most recent International Summit on OPV Stability (ISOS-3). Modules based on P3HT/fullerene BHJs have shown lifetimes of 5000 h when state-of-the-art encapsulation with a glass-on-glass architecture is used. [ 16 ] Assuming negligible degradation in the dark and 5.5 h of one-sun intensity per day, 365 days per year, this translates into an operating lifetime approaching three years. More recently P3HT/PCBM devices utilizing an inverted architecture have been shown to retain more than 50% of their initial effi ciency after 4700 h of continuous exposure to one-sun intensity at elevated temperatures [ 17 ] and have exhibited a long shelf-life when stored in the dark in ambient conditions. [ 18 , 19 ]"
53,10.1063/1.4826586,2013.0,Multiple-interface tracking of degradation process in organic photovoltaics,"The investigation of the stability in organic photovoltaics has been focused on individual components via localized and destructive analysis, which is limited to broken devices, instead of an operational OPV, and unable to obtain correlated information of degrading interfaces. DC biased AC impedance spectroscopy is employed here, to track multi-interface degradation without breaking the device. By varying DC bias, individual interface degradation is revealed via current density and capacitance versus voltage plots. While one of the impedance semicircles is linked to the interface of P3HT:PCBM, the other represented the interface between the mixture and metal electrode, involving metal oxide in an aged device. The results confirm that, more than one degradation process take place simultaneously at individual interfaces."
54,10.1073/pnas.1801187115,2018.0,"Thermally stable, highly efficient, ultraflexible organic photovoltaics","Significance We have developed an ultraflexible organic photovoltaic (OPV) that achieves sufficient thermal stability of up to 120 °C and a high power conversion efficiency of 10% with a total thickness of 3 μm. By combining an inherently stable donor:acceptor blend as the active layer and ultrathin substrate and barriers with excellent thermal capability, we were able to overcome the trade-offs between efficiency, stability, and device thickness. The ultraflexible and thermally stable OPV can be easily integrated into textiles through the commercially available hot-melt process without causing performance degradation, thereby presenting great potential as a ubiquitous and wearable power source in daily life. Flexible photovoltaics with extreme mechanical compliance present appealing possibilities to power Internet of Things (IoT) sensors and wearable electronic devices. Although improvement in thermal stability is essential, simultaneous achievement of high power conversion efficiency (PCE) and thermal stability in flexible organic photovoltaics (OPVs) remains challenging due to the difficulties in maintaining an optimal microstructure of the active layer under thermal stress. The insufficient thermal capability of a plastic substrate and the environmental influences cannot be fully expelled by ultrathin barrier coatings. Here, we have successfully fabricated ultraflexible OPVs with initial efficiencies of up to 10% that can endure temperatures of over 100 °C, maintaining 80% of the initial efficiency under accelerated testing conditions for over 500 hours in air. Particularly, we introduce a low-bandgap poly(benzodithiophene-cothieno[3,4-b]thiophene) (PBDTTT) donor polymer that forms a sturdy microstructure when blended with a fullerene acceptor. We demonstrate a feasible way to adhere ultraflexible OPVs onto textiles through a hot-melt process without causing severe performance degradation."
55,10.2139/ssrn.4266271,2022.0,Long-Term Outdoor Study of Organic Photovoltaics for Building Integration,"Organic photovoltaics (OPV) has attracted tremendous attention as a promising alternative to silicon wafer-based technologies for building integration. While signiﬁcant progress has been achieved on the power conversion eﬃciency of OPV technologies, their ﬁeld stability is rarely studied. This work investigates the ﬁeld performance and reliability of a large-area OPV module designed for BIPV application in the tropical region of Singapore for 4.5 years. The device suﬀered more than 14% degradation in power at the standard testing conditions from the initial performance, largely due to losses in ﬁll factor (-12% relative). During the monitoring period, it exhibited comparable performance to more conventional silicon PV technologies, with an average speciﬁc energy yield of about 4 kWh/kWp/day and an average performance ratio of 0.96. Excellent performance at low light conditions was also observed. However, its ﬁeld performance was heavily impacted by soiling, which typically led to a 5 to 10% loss in the current output after several months. Further, the device’s outdoor performance also showed a three-stage degradation process, including (1) an initial slow degradation in the ﬁrst two years (about -1%/year), (2) a stable period with negligible performance loss from year 2 to year 3.5 and (3) a rapid degradation in the last year (about -5%/year)."
56,10.1002/advs.201800434,2018.0,Current Status of Outdoor Lifetime Testing of Organic Photovoltaics,"Performance degradation is one of the key obstacles limiting the commercial application of organic photovoltaic (OPV) devices. The assessment of OPV stability and lifetime are usually based on simulated degradation experiments conducted under indoor conditions, whereas photovoltaic devices experience different environmental conditions under outdoor operation. Besides the intrinsic degradation of OPV devices due to the evolution of optoelectronic and morphological structure during long‐term operation, outdoor environmental changes can impose extra stresses and accelerate the degradation of OPV modules. Although outdoor studies on long‐term OPV stability are restricted by the long data collection times, they provide direct information on OPV stability under mixed degradation stresses and are therefore invaluable from the point of view of both research and practical application. Here, an overview of the current status of outdoor lifetime studies of OPVs is provided. After a summary of device lifetime extrapolated from indoor studies, outdoor lifetime testing platforms are introduced and the operational lifetime of various OPV devices are reviewed. The influence of climate and weather parameters on device performance and burn‐in phenomena observed during the degradation of OPVs is then discussed. Finally, an outlook and directions for future research in this field are suggested."
57,10.1063/1.3497007,2010.0,Operation stability enhancement in organic photovoltaic device by a metal doped organic exciton blocking layer,"While metal diffusion in organic layers have been considered as causes for performance degradation in organic light-emitting devices, we show that suitable metal doping can instead improve physical stability of organic films. By using a metal doped organic exciton blocking layer (EBL), enhanced stability is demonstrated in unpackaged CuPc/C60 organic photovoltaic devices (OPV). While devices with a pure organic EBL of bathocuproine and tris(8-hydroxyquinolinato)aluminum (Alq3) show over ∼20% decreases in efficiency for first 150 min of operation, the device with magnesium-doped Alq3 EBL shows less than ∼5% variation in efficiency during the same period."
58,10.1109/JSTQE.2010.2048557,2010.0,Stability of X-Ray Detectors Based on Organic Photovoltaic Devices,"We study the radiation hardness of a prototype X-ray detector consisting of a thin-film organic photovoltaic (OPV) device based on a blend of the conjugated polymer poly(3-hexylthiophene) (P3HT) with the fullerene derivative phenyl-C61-butyric acid methyl ester (PCBM), coupled with a sheet of the inorganic scintillator Gd2O2S:Tb. We show that as the device is exposed to a flux of 15-MV X-rays, the recorded photocurrent undergoes a near exponential decay described by two decay constants of 1.6×10-4 and 1.8×10-3 Gy-1. In order to understand the degradation mechanisms of the device, we expose the constituent parts to a significant dose (~4.2 kGy) of 15-MV X-rays and record changes in the photoluminescence and absorption spectra of the P3HT, and also explore the current-voltage characteristics and external quantum efficiency of the OPVs. We use our results to comment on the induced degradation mechanisms resulting from the exposure to X-rays."
59,10.25777/BGBX-EY61,2013.0,Improving the stability of high and low bandgap polymers organic photovoltaic devices using a solution based titanium sub-oxide interfacial layer,"IMPROVING THE STABILITY OF HIGH AND LOW BANDGAP POLYMERS ORGANIC PHOTOVOLTAIC DEVICES USING A SOLUTION BASED TITANIUM SUB-OXIDE INTERFACIAL LAYER Kumiawan Foe Old Dominion University, 2013 Director: Dr. Gon Namkoong The improvement in device efficiency has brought organic photovoltaic (OPV) devices closer to commercial viability, highlighting the importance of studying the lifetime and stability of OPV devices. At present, the lifetime and stability of OPV devices is much shorter and poor mainly caused by oxygen, moisture, and light resulting in the oxidation on low work function electrodes and the degradation of the morphology of the photoactive layer. To improve the lifetime and stability of the OPV devices, we used newly developed low bandgap polymer, PCDTBT, as the electron acceptor material and a solution based titanium sub-oxide (TiOx) interfacial layer inserted between the active layer and the cathode. In our experiment, we fabricated unencapsulated bulk heterojunctions OPV devices based on the high and low bandgap polymers of P3HT:PC61BM and PCDTBT:PC71BM, respectively. We synthesized a solution based TiOx by using a sol-gel chemistry method. We performed stability tests on the OPV devices: (1) with and without the TiOx layer (Case (I)) to test the effectiveness of the TiOx layer in protecting the photoactive layer from degradation, (2) with and without a protection cover (a high research grade opaque A1 foil) to observe the device performance in a dark/light environment (Case (II)), and (3) in different storage media conditions: (a) air, (b) glove box, (3) ante-chamber of a glove box, and (4) (Case (III)). We spent significant time and effort in optimizing the fabrication processing steps including; the thickness of the active layer, pre-annealing and post-annealing treatments. We fabricated the OPV devices by using the optimal fabrication procedure. We found that the best PCE value of 4.1% achieved for the P3HT:PC61BM OPV cell and 5.1% for the PCDTBT:PC71BM OPV cell. On the air stability test, we found that the OPV cell of P3HT:PC61BM materials showed good air stability performance resulting in the PCE only dropping 26% over a period of 70 days (stored in a glove box). The PCDTBT:PC71BM devices stored in the glove box over a period of 30 days showed relatively good air stability performances; (1) the device with a TiOx layer and an opaque A1 cover the PCE dropped only 16%, (2) the device with the TiOx layer and without an opaque A1 cover PCE dropped 34%, and (3) the device without a TiOx layer and with an A1 cover PCE dropped 48%. While the PCDTBT:PC71BM devices stored in the air; (1-2) with a TiOx layer and with/without opaque A1 covers the PCE values dropped 92% after 18 days, and (3) without the TiOx layer and with an opaque A1 cover, the PCE dropped 100% after 3 days. These results highlight the effectiveness of the TiOx layer in protecting the active layer from degradation. We concluded that the TiOx layer effectively improved the stability the OPV devices. With love and humble admiration, I dedicate this thesis to my God and Savior, Lord Jesus, my wife, Lian, and our children, Joshua, Mieah, and Nehemiah, and to my parents, brothers, and sisters."
60,10.1002/aenm.201901829,2019.0,Study of Burn‐In Loss in Green Solvent‐Processed Ternary Blended Organic Photovoltaics Derived from UV‐Crosslinkable Semiconducting Polymers and Nonfullerene Acceptors,"This work deals with the investigation of burn‐in loss in ternary blended organic photovoltaics (OPVs) prepared from a UV‐crosslinkable semiconducting polymer (P2FBTT‐Br) and a nonfullerene acceptor (IEICO‐4F) via a green solvent process. The synthesized P2FBTT‐Br can be crosslinked by UV irradiation for 150 s and dissolved in 2‐methylanisole due to its asymmetric structure. In OPV performance and burn‐in loss tests performed at 75 °C or AM 1.5G Sun illumination for 90 h, UV‐crosslinked devices with PC71BM show 9.2% power conversion efficiency (PCE) and better stability against burn‐in loss than pristine devices. The frozen morphology resulting from the crosslinking prevents lateral crystallization and aggregation related to morphological degradation. When IEICO‐4F is introduced in place of a fullerene‐based acceptor, the burn‐in loss due to thermal aging and light soaking is dramatically suppressed because of the frozen morphology and high miscibility of the nonfullerene acceptor (18.7% → 90.8% after 90 h at 75 °C and 37.9% → 77.5% after 90 h at AM 1.5G). The resulting crosslinked device shows 9.4% PCE (9.8% in chlorobenzene), which is the highest value reported to date for crosslinked active materials, in the first green processing approach."
61,10.1021/acsami.9b13085,2019.0,Biomimetic approach to inhibition of photooxidation in organic solar cells using beta-carotene as an additive.,"Recent efficiency records of organic photovoltaics (OPV) highlight stability as a limiting weakness. Incorporation of stabilizers is a desirable approach for inhibiting degradation - it is inexpensive and readily up-scalable. However, to date, such additives have had limited success. We show that beta-carotene (BC), an inexpensive and green, naturally-occurring antioxidant, dramatically improves OPV stability. When compared to non-stabilized reference devices, the accumulated power generation in presence of BC of PTB7:[70]PCBM devices increases by an impressive factor of 6, due to stabilization of both the burn-in and the lifetime, and by a factor of 21 for P3HT:[60]PCBM devices, owing to a longer lifetime. Using electron spin resonance and time-resolved near-IR emission spectroscopies, we probed radical and singlet oxygen concentrations. We demonstrate that singlet oxygen sensitized by [70]PCBM causes the ""burn-in"" of PTB7:[70]PCBM devices, and that BC effectively mitigates it. Our results provide an effective solution to the problem that currently limits widespread use of OPV."
62,10.1109/PVSC.2012.6318270,2012.0,Accelerated stability testing of organic photovoltaics using concentrated sunlight,We suggest to use concentrated sunlight for accelerated studies of light-induced mechanisms in the degradation of organic photovoltaics (OPV) based on the polymer (P3HT)/fullerene (PCBM) bulk heterojunctions. Two particular cases of the degradation are reported.
63,10.1039/D0EE03885G,2021.0,Photogeneration and the bulk quantum efficiency of organic photovoltaics,"We introduce a method to analyze the performance of bulk heterojunction (BHJ) organic photovoltaics (OPVs) by calculating its “bulk quantum efficiency” (BQE), a quantity related to the recombination losses within the BHJ, but not in the surrounding device layers. By applying the method to both vacuum- and solution-processed OPVs with various BHJ, buffer layers and interface layer compositions, we show that measurements of the BQE isolates the properties of the BHJ from other device layers and interfaces. We use measurements of the BQE to study various mechanisms in OPV degradation and find that for solution-processed OPVs with a ZnO cathode buffer layer, the BHJ undergoes degradation due primarily to the ZnO. By inserting a self-assembled monolayer at the interface between the buffer and the BHJ, the stability of the OPV is significantly improved."
64,10.1117/12.929579,2012.0,Combined characterization techniques to understand the stability of a variety of organic photovoltaic devices: the ISOS-3 inter-laboratory collaboration,"This work is part of the inter-laboratory collaboration to study the stability of seven distinct sets of state-of-the-art organic photovoltaic (OPVs) devices prepared by leading research laboratories. All devices have been shipped to and degraded at the Danish Technical University (DTU, formerly RISO-DTU) up to 1830 hours in accordance with established ISOS-3 protocols under defined illumination conditions. In this work we present a summary of the degradation response observed for the NREL sample, an inverted OPV of the type ITO/ZnO/P3HT:PCBM/PEDOT:PSS/Ag/Al, under full sun stability test. The results reported from the combination of the different characterization techniques results in a proposed degradation mechanism. The final conclusion is that the failure of the photovoltaic response of the device is mainly due to the degradation of the electrodes and not to the active materials of the solar cell."
65,10.1021/am5024989,2014.0,Long-term stabilization of organic solar cells using hindered phenols as additives.,"We report on the improvement of long-term stability of organic solar cells (OPV) using hindered phenol based antioxidants as stabilizing additives. A set of seven commercially available hindered phenols are investigated for use in bulk-heterojunction OPV. Polymer:fullerene films based on poly(3-hexylthiophene) (P3HT) and [6,6]-phenyl-C61-butyric acid methyl ester (PCBM) are characterized with respect to the initial power conversion efficiency and the long-term stability improvement under illumination in ambient conditions. FTIR spectroscopy is used to trace chemical degradation over time. OPV performance is recorded under ISOS-3 conditions, and an improved long-term performance of OPV devices, manifested in increased accumulated power generation (APG), is found for octadecyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate. Using this additive, APG is increased by a factor of 3 compared to the reference. Observed differences in the stabilization of tested additives are discussed in terms of energetic trap states formation within the HOMO/LUMO gap of the photoactive material, morphological changes, and chemical structure."
66,10.1109/PVSC.2008.4922720,2008.0,Short-term metal/organic interface stability investigations of organic photovoltaic devices,"As organic photovoltaic (OPV) devices have begun to move toward initial applications, issues of their stability are becoming increasingly important. The de facto standard OPV devices are made from a blend of poly(3-hexylthiophene) (P3HT) and [6,6]-phenyl C61-butyric acid methyl ester (PCBM), and these serve as a test bed for lifetime testing. Delamination, oxidation, and chemical interactions at the metal electrode/organic interface have been posited as degradation pathways in organic electronic devices.[1,2] Here, two short-term experiments were employed to evaluate the stability of this interface in the light and dark. Full devices and unprotected organic surfaces were separately examined, and both were found to be stable in air over the course of 10's of minutes while in the dark. While unprotected devices were stable (less than 20% loss in efficiency) in air for 100 minutes under constant 1-sun illumination, unprotected organic surfaces were not, and good devices could not be made on them subsequently."
67,10.1098/rsta.2014.0320,2015.0,Excitons and the lifetime of organic semiconductor devices,"While excitons are responsible for the many beneficial optical properties of organic semiconductors, their non-radiative recombination within the material can result in material degradation due to the dumping of energy onto localized molecular bonds. This presents a challenge in developing strategies to exploit the benefits of excitons without negatively impacting the device operational stability. Here, we will briefly review the fundamental mechanisms leading to excitonic energy-driven device ageing in two example devices: blue emitting electrophosphorescent organic light emitting devices (PHOLEDs) and organic photovoltaic (OPV) cells. We describe strategies used to minimize or even eliminate this fundamental device degradation pathway."
68,10.1039/d0tc03969a,2020.0,Effects of polymer crystallinity on non-fullerene acceptor based organic solar cell photostability,"While there has been rapid progress made in the performance of organic photovoltaic (OPV) cells in recent years, the device stability remains a major bottleneck for commercialization. In this work, we blended a stable acceptor (O-IDTBR) with two photostable donors (PTB7-Th and PffBT4T-2OD) having different polymer crystallinity, and the resulting devices show a significant difference in the OPV degradation rate. The OPV devices employing a highly crystalline polymer PffBT4T-2OD as an active layer show a good resistance against light soaking, maintaining 80% of the initial power conversion efficiency (PCE) up to 100 hours, while the devices employing an amorphous polymer PTB7-Th as an active layer show a significant PCE loss in the initial 20 hours mainly due to a rapid loss of the fill factor. By carrying out a comprehensive analysis of the device degradation mechanisms, we conclude that the origin for the PTB7-Th:O-IDTBR device degradation is the formation of mid-gap states under continuous sunlight illumination, leading to a significant drop in electron mobility. Device simulation revealed that deep traps act as charge recombination centers and increase the trap-assisted recombination rate, lowering the FF and Jsc."
69,10.1088/0022-3727/49/12/125604,2016.0,Long-term stabilization of organic solar cells using UV absorbers,"We are reporting on the successful implementation of UV absorbers for the long-term stabilization of organic photovoltaic devices (OPV). A set of six commercially available representatives of main UV absorber classes, commonly used for insulating plastics, were ternary-blended into the active layer, and the OPV performances were recorded under International Summit on OPV Stability standards (ISOS-3) degradation conditions. An improvement in the long-term performance of the OPV devices, manifested in the accumulated power generation (APG) increase for over a factor of 3, was found for 2-(4,6-diphenyl-1,3,5-triazin-2-yl)-5-[(hexyl)oxy]-phenol. This improvement is governed by a significantly decreased PCE loss during the burn-in period. Fourier transform infrared spectroscopy (FTIR) spectroscopy, used to trace chemical degradation over time, indicates that the stabilization of the active layer occurs due to a reduced formation of radicals facilitated by the UV screening properties of the additive."
70,10.1002/aenm.201401442,2015.0,Low Substrate Temperature Encapsulation for Flexible Electrodes and Organic Photovoltaics,"Encapsulation is of key importance to improve the stability and lifetime of organic conductors and devices, mainly in applications such as flexible electrodes or organic photovoltaics (OPV). Here, a single‐layer conformal encapsulation method is demonstrated via initiated chemical vapor deposition (iCVD) for organic conductor, poly (3,4‐ethylenedioxythiophene) (PEDOT). The accelerated degradation tests at 100 °C show that the conductivity of encapsulated PEDOT can be retained up to 17 times longer than that of the unencapsulated counterpart. PEDOT degradation and encapsulation mechanisms are also discussed. Furthermore, the versatility of the iCVD encapsulation on a top‐illuminated OPV architecture that can be used to produce low‐cost photovoltaics devices on various unconventional substrates (e.g., paper) is demonstrated. Unlike previous approaches of using solely water/oxygen barriers, the encapsulation effect of polymer films on OPV devices is improved by a thin layer capping of evaporated UV‐screening material, Cerium(IV) oxide (CeO2) over the iCVD polymer layer. This bilayer encapsulation strategy efficiently slows the degradation of OPVs and represents a new method to encapsulate OPV and other organic devices."
