,DOI,Year,Title,Abstract
160,10.1889/1.1832193,2003,4.1: A 20‐inch OLED Display Driven by Super‐Amorphous‐Silicon Technology,"A 20‐inch, largest OLED display in the world is demonstrated which is driven by “Super Amorphous Silicon” technology. It has been widely believed that the characteristics of amorphous silicon TFT is not sufficient to drive OLED display. This paper turns over the hypothesis to prove that amorphous silicon can be applied to the large active‐matrix driven displays. Novel approaches to enable amorphous silicon to drive bright and long life OLED display are shown to open a bright future to realize larger OLED televisions."
161,10.1109/IEDM.1998.746493,1998,Polysilicon VGA active matrix OLED displays-technology and performance,The first VGA polysilicon active matrix organic light emitting diode (AM-OLED) display will be presented. The goal of this work is to investigate the technology and performance of polysilicon active matrix OLED displays along with a new driving method.
162,10.1109/JPROC.2005.851494,2005,Method of Measuring Ultralow Water Vapor Permeation for OLED Displays,"It is well known that proper encapsulation is crucial for the lifetime of organic LED (OLED) displays. With the development of better and better barrier coatings and perimeter seals, it has now become very desirable to be able to precisely measure the rate of water vapor and oxygen permeation through barrier coatings and perimeter sealing. This paper demonstrates a new permeation measurement method that uses tritium-containing water (HTO) as tracer materials. The theoretical detection limit is 2.4/spl times/10/sup -7/ g/(m/sup 2//spl middot/day)."
163,10.1021/OL050547O,2005,"4,5-Diazafluorene-incorporated ter(9,9-diarylfluorene): a novel molecular doping strategy for improving the electron injection property of a highly efficient OLED blue emitter.","A more efficient OLED device with blue emission characteristic of terfluorene has been achieved by using a novel molecular doping strategy, in which 4,5-diazafluorene was incorporated as the substitution group of terfluorene to facilitate electron injection from the metal cathode yet without altering emission characteristics."
164,10.1889/1.1833119,2000,40.1: Invited Paper: Active Matrix Low Temperature Poly‐Si TFT / OLED Full Color Displays: Development Status,"In October 1999, Eastman Kodak and Sanyo Electric jointly announced the development of a high quality, 2.4 inch diagonal Full Color active matrix Organic Light Emitting Diode (OLED) display. This technology demonstration resulted from the successful integration of Kodak's organic electroluminescence display technology and Sanyo's low temperature polysilicon TFT technology. Commercial samples are expected to reach the market in 2001. The active matrix OLED displays feature a wider viewing angle and a faster response speed than conventional LCDs. With its low power consumption, high brightness and thin design, these OLED displays when incorporated in digital cameras, personal digital assistants (PDA), videophones and other portable imaging devices, will offer a superior value proposition to consumer electronics products. Several OLED display designs are under development now to serve various market segments. This paper will summarize the status of active matrix full color OLED display development, the key technical challenges, and the path ahead."
165,10.1021/OM0498246,2004,Highly Efficient Red Phosphorescent Osmium(II) Complexes for OLED Applications,"The nonionic, red-emitting complexes [Os(fppz)2L2] (L = PPh2Me (1), PPhMe2 (2)) and [Os(bptz)2L2] (L = PPh2Me (3)) were synthesized, showing highly intense red phosphorescent emission in CH2Cl2 solution at λmax 617, 632, and 649 nm, respectively. The electroluminescent properties of these compounds on OLEDs showed promising device efficiencies required for future OLED applications."
166,10.1021/CM021056Q,2003,Stable and efficient fluorescent red and green dyes for external and internal conversion of blue OLED emission,"We have synthesized a series of diphenylamine-substituted coumarin, (dicyanomethylene)pyran, and benzophenoxazone dyes and report on their optical and electroluminescent properties, thermal and photooxidative stabilities, and potential as red and green dopants for organic light-emitting diode (OLED) displays or down-conversion fluorescent dyes for external color-converters. Incorporation of the bulky phenyl groups in these dyes delays the onset of concentration quenching when they are dissolved in polymer films. Their improved photoluminescent efficiency and photooxidative stability make them excellent candidates for external color-conversion. The improved electroluminescence and power efficiencies and enhanced thermal stability of 3-(2‘-benzimidazolyl)-7-(diphenylamino)-2H-1-benzopyran-2-one (C7S) as well as its Commission Internationale d'Eclairage (CIE) coordinates suggests its use as a green dopant in OLED devices."
167,10.1109/LED.2005.853654,2005,Pentacene TFT driven AM OLED displays,Pentacene organic thin-film transistors (TFTs)-driven active matrix organic light-emitting diode (OLED) displays has been investigated. This letter addresses several process issues unique to this type of display which are important in achieving bright and uniform displays. A bottom contact structure was used to fabricate the pentacene TFT backplane. Polyvinyl alcohol and parylene were used to isolate the pentacene active layer and passivate the backplane. The low processing temperature may allow the use of polymeric substrates and lower cost processing. Uniform TFT performance is achieved with reasonably good mobility and on/off ratio on the backplane. The initial OLED display performance is also presented.
168,10.1364/OPEX.12.005777,2004,Method to evaluate the enhancement of luminance efficiency in planar OLED light emitting devices for microlens array.,A method based on the variation of the area ratio of the base surface of microlenses to the light-emitting surface of the planar OLED device has been demonstrated. This method can evaluate the performance of microlens arrays with a desired geometrical shape on the improvement of the luminance efficiency for the planar light emitting devices. The maximum enhancement of the luminance efficiency of the devices in the studied microlens arrays is 56%. It is also found that the improvement of the luminance efficiency of the devices increases linearly with decreasing base length of the microlens array.
169,10.1002/PSSA.200406905,2005,Insights into OLED functioning through coordinated experimental measurements and numerical model simulations,"Applying this method to the standard OLED device structure that has received broad attention in the literature, we have found a number of surprising results. From our experiments, we have demonstrated that the average electric field inside the hole transport layer is larger than or equal to the average field in the emission layer over the entire current range. The device simulations fully clarify the situation, giving insight into the space charge effects as well as the hole and the electron current distributions in the device. In particular, we found that there is a leakage of unrecombined holes towards the cathode at low voltages. We also found a strong variation of the electric field in the Alq3 layer due to space charge effects. By using the laser dye derivatives DCM‐TPA with electron trapping capabilities and DCM‐II with both electron and hole trapping capabilities as dopants in a standard OLED architecture, we could study the effect on transport and emission characteristics. In the case of the exclusively electron trapping dopant, a blue‐shift of the emission color with increasing bias is observed which we find is due to a splitting of the recombination zone."
170,10.1109/TED.2002.805565,2002,Design of an organic pixel addressing circuit for an active-matrix OLED display,"In this paper, we present a design of a flat-panel display (FPD) based on organic light-emitting diodes (OLEDs) and on organic thin-film transistors (OTFTs). Addressing mode, circuit topology, layout, and drive scheme are developed in order to reach the desired frame rate and to control the gray levels against the threshold voltage dispersions of OTFTs and OLEDs. The design shows that the current OLED and OTFT technology are suitable for FPD technology, though setting serious constraints on driver design."
171,10.1117/12.506549,2004,Process and design of a multilayer thin film encapsulation of passive matrix OLED displays,"Thin film barrier coatings for protecting Organic Light Emitting Diode (OLED) displays against the environment are extremely difficult to fabricate. The coatings must have extremely low water/oxygen permeability, no defects, cover several microns of topography, and be applied at temperatures below 100°C in a process that does not compromise the performance of the display. Vitex Systems has succeeded in depositing such coatings using an organic/inorganic, thin film multilayer structure termed Barix encapsulation. In this paper results on encapsulation of OLED test pixels and passive matrix displays will be shown. Lifetime and permeability tests conducted at high temperature and humidity demonstrate that this thin film coating can meet the necessary performance requirements for commercial OLED displays. Processing parameters, layer architecture and manufacturing techniques are analyzed and discussed. Thin film encapsulated displays are used to demonstrate the utility of the encapsulation technique."
172,10.1117/12.666905,2006,Highly efficient organic light emitting diodes (OLED) for diplays and lighting,"In this contribution, we discuss several research results which have contributed to the vision of a broad application of organic light emitting diodes in displays and lighting. We discuss the factors which determine the efficiency of OLEDs. First, we briefly discuss work on the controlled molecular doping of organic semiconductors, having the same advantageous influence on the device properties than in inorganic semiconductor devices, in particular in reducing the operating voltage. By comparison with a simple theory, we show that the voltages achieved with doped OLEDs are already very close to the thermodynamic limit. We then show, with the example of red phosphorescent OLEDs, how many properties of the OLED are improved by doping."
173,10.1889/1.1833103,2000,36.1: 6‐Bit Digital VGA OLED,We developed 0.7 inch VGA TFT‐OLED with a 64 gray‐scale integrated driver circuit. The TFT‐OLED has good image uniformity due to digital operation. Control in a time‐ratio was useful for achieving large gray‐scale level. Our simplified pixel configuration accomplished high resolution.
174,10.1002/CPHC.200390061,2003,"OLED and PLED devices employing electrogenerated, intramolecular charge-transfer fluorescence.","The light generating mechanism of a series of light emitting diodes with electron donor-bridge-acceptor systems (D-b-A) as the emitting species was examined by constructing model diodes based on small organic molecules (OLEDs) as well as on molecularly doped electroactive (poly-N-vinylcarbazole, PVK) and insulating (polystyrene, PS) polymers (PLEDs). The direct electrogeneration of an intramolecular charge-transfer (CT) fluorescence of the donor-bridge-acceptor systems occurred readily in OLED devices with a D-b-A system as the emissive layer. In diodes with PS as the host matrix, hole-injection and electron-injection occurred directly in the D-b-A molecules residing close to the anode and the cathode, respectively. In the PVK diodes, hole-injection occurred primarily into PVK and the positive charge carrier was subsequently trapped on the D-b-A molecule, whereas electron-injection at the cathode side occurred directly into the D-b-A molecules. Charge-hopping between neighboring molecules then occurred until a hole and electron resided on the same molecule, which is equivalent to the formation of the CT excited state, and which finally relaxed by intramolecular charge recombination under the emission of CT fluorescence."
175,10.1021/JA037174B,2003,"Molecularly ""engineered"" anode adsorbates for probing OLED interfacial structure-charge injection/luminance relationships: large, structure-dependent effects.","Molecule-scale structure effects at organic light-emitting diodes (OLED) anode-organic transport layer interfaces are probed via a self-assembly approach. A series of ITO anode-linked silyltriarylamine molecules differing in aryl group and linker density are synthesized for this purpose and used to probe the relationship between nanoscale interfacial chemical structure, charge injection and electroluminescence properties. Dramatic variations in hole injection magnitude and OLED performance can be correlated with the molecular structures and electrochemically derived heterogeneous electron-transfer rates of such triarylamine fragments, placed precisely at the anode-hole transport layer interface. Very bright and efficient ( approximately 70 000 cd/m2 and approximately 2.5% forward external quantum efficiency) OLEDs have thereby been fabricated."
176,10.1889/1.1833106,2000,36.4L: Late‐News Paper: 4.0‐in. TFT‐OLED Displays and a Novel Digital Driving Method,"We propose a novel type of digital driving manner of TFT‐OLED display by time‐ratio gray‐scale (TRG) expression. The advantage of this is remarkable especially in large, color, or high‐resolution TFT‐OLED displays. A 4.0‐in. TFT‐OLED monochrome display employing this sophisticated digital driving method is demonstrated."
177,10.1889/1.1832407,2003,21.3: Flexible Color AM‐OLED Display Fabricated Using Surface Free Technology by Laser Ablation/Annealing (SUFTLA®) and Ink‐jet Printing Technology,"A color AM‐OLED display device was fabricated on a plastic substrate using SUFTLA technology, which makes it possible to transfer a thin film device from an original substrate to another, combining ink‐jet printing technology. An LTPS‐TFT circuit of a 5.3cm diagonal OLED display was transferred onto a plastic substrate, and then color OLED display was assembled using inkjet printing technique. The AM‐OLED display was 0.7mm thick and weighed only 3.2g. A clear image was successfully obtained on the all‐plastic substrate color AM‐OLED display, indicating the tremendous potential of SUFTLA technology in the manufacture of thin, lightweight, flexible electronic devices."
178,10.1117/12.497638,2003,Active-matrix OLED using 150°C a-Si TFT backplane built on flexible plastic substrate,"Flexible displays fabricated using plastic substrates have a potential for being very thin, light weight, highly rugged with greatly minimized propensity for breakage, roll-to-roll manufacturing and lower cost. The emerging OLED display media offers the advantage of being a solid state and rugged structure for flexible displays in addition to the many potential advantages of an AM OLED over the currently dominant AM LCD. The current high level of interest in flexible displays is facilitating the development of the required enabling technologies which include development of plastic substrates, low temperature active matrix device and backplane fabrication, and display packaging. In the following we will first discuss our development efforts in the PEN based plastic substrates, active matrix backplane technology, low temperature (150°C) a-Si TFT devices and an AM OLED test chip used for evaluating various candidate designs. We will then describe the design, fabrication and successful evaluation and demonstration of a 64x64 pixel AM OLED test display using a-Si TFT backplane fabricated at 150°C on the flexible plastic substrate."
179,10.1889/1.1867094,2005,Towards large‐area full‐color active‐matrix printed polymer OLED television,Abstract— We have developed a new multi‐head polymer OLED ink‐jet‐printing technology to make large‐screen OLED television displays. This printer is used to make a 13‐in.‐diagonal 16:9‐format polymer‐OLED prototype driven by an LTPS active matrix with a pixel circuit which compensates for TFT threshold‐voltage variations. A novel scrolling‐bar addressing scheme is used to reduce motion artifacts and to make sparkling images with a high local peak brightness. The scalability of the polymer‐OLED technology to larger sizes for television applications is discussed.
180,10.1021/ci034011y,2003,A Quantitative Structure-Property Relationship Study of the Glass Transition Temperature of OLED Materials,"Organic light-emitting-diodes (OLED) materials possess great potential applications. Stability and efficiency are the two major factors to be improved toward commercialization, especially the thermal stability, because in the working device, the organic molecular materials can have high temperature. One of the most important factors, which influences the stability, is the glass transition temperature (Tg). We employed a QSPR (quantitative structure-properties relationship) approach to establish a theoretical model to predict the glass transition temperatures of organic molecular materials. A six-parameter correlation with the squared correlation coefficient R2 = 0.9270 and the average absolute error 8.5 K was developed for a diverse set of 73 OLED materials. All descriptors were derived solely from the chemical structures of the organic compounds. A satisfactory average absolute error of 17.9 K for a test set of 15 OLED materials makes the model very useful for the prediction of the unknown OLED materials."
181,10.1889/1.2036612,2005,16.5L: Late‐News‐Paper: Non‐Contact OLED Color Patterning by Radiation‐Induced Sublimation Transfer (RIST),"A non‐contact vacuum‐patterning method is described to sublime OLED materials from a donor to a substrate. Radiation‐induced sublimation transfer (RIST) enables the manufacture of full‐color OLED devices on large‐scale mother glass, at high yield, by eliminating precision shadow masks and donor contact, which are used in evaporation and laser‐induced thermal imaging, respectively. Device performance (color, efficiency, stability) is reported for RIST devices and evaporated controls; comparisons to evaporation and other patterning methods are described, and a full‐color AM‐OLED device was fabricated."
182,10.1117/12.704468,2007,OLED-on-CMOS integration for optoelectronic sensor applications,"Highly-efficient, low-voltage organic light emitting diodes (OLEDs) are well suitable for post-processing integration onto the top metal layer of CMOS devices. This has been proven for OLED microdisplays so far. Moreover, OLEDon- CMOS technology may also be excellently suitable for various optoelectronic sensor applications by combining highly efficient emitters, use of low-cost materials and cost-effective manufacturing together with silicon-inherent photodetectors and CMOS circuitry. The use of OLEDs on CMOS substrates requires a top-emitting, low-voltage and highly efficient OLED structure. By reducing the operating voltage for the OLED below 5V, the costs for the CMOS process can be reduced, because a process without high-voltage option can be used. Red, orange, white, green and blue OLED-stacks with doped charge transport layers were prepared on different dualmetal layer CMOS test substrates without active transistor area. Afterwards, the different devices were measured and compared with respect to their performance (current, luminance, voltage, luminance dependence on viewing angle, optical outcoupling etc.). Low operating voltages of 2.4V at 100cd/m2 for the red p-i-n type phosphorescent emitting OLED stack, 2.5V at 100cd/m2 for the orange phosphorescent emitting OLED stack and 3.2V at 100cd/m2 for the white fluorescent emitting OLED have been achieved here. Therefore, those OLED stacks are suitable for use in a CMOS process even within a regular 5V process option. Moreover, the operating voltage achieved so far is expected to be reduced further when using different top electrode materials. Integrating such OLEDs on a CMOS-substrate provide a preferable choice for silicon-based optical microsystems targeted towards optoelectronic sensor applications, as there are integrated light barriers, optocouplers, or lab-onchip devices."
183,10.1889/1.1825767,2004,50.3: Thin Film Encapsulation of OLED Displays with a NONON Stack,Organic light‐emitting displays can be made as thin as the substrate if thin film packaging is used. We propose a novel multi‐layer stack of silicon nitride ‐ silicon oxide ‐ silicon nitride ‐ silicon oxide ‐ silicon nitride (NONON) as thin film encapsulation. We present results on the barrier properties of this stack and present a working passive matrix Polymer OLED demonstrator. The water permeability of a single NON‐stack deposited at 85 ° C was measured to be less than 1*10−6g/m2 day. The compatibility with the OLED structure itself and results on device operation will be shown.
184,10.1889/1.2166833,2006,System considerations for RGBW OLED displays,"Abstract— The fabrication of full‐color RGBW OLED displays using a white emitter with RGB color filters has been previously described. This paper discusses the effect of several display‐system factors on the important RGBW OLED display performance attributes of power consumption, lifetime, and perceived image quality. These display‐system factors include the spectrum of the white OLED, the white OLED structure, the color‐filter selection, the subpixel aperture ratios, and the pixel arrangement (including sub‐sampling)."
185,10.1109/led.2005.859674,2005,A new a-Si:H TFT pixel circuit compensating the threshold voltage shift of a-Si:H TFT and OLED for active matrix OLED,"We propose a new hydrogenated amorphous silicon thin-film transistor (a-Si:H TFT) pixel circuit for an active matrix organic light-emitting diode (AMOLED) employing a voltage programming. The proposed a-Si:H TFT pixel circuit, which consists of five switching TFTs, one driving TFT, and one capacitor, successfully minimizes a decrease of OLED current caused by threshold voltage degradation of a-Si:H TFT and OLED. Our experimental results, based on the bias-temperature stress, exhibit that the output current for OLED is decreased by 7% in the proposed pixel, while it is decreased by 28% in the conventional 2-TFT pixel."
186,10.1117/12.563872,2004,Laser thermal patterning of OLED materials,"Laser Induced Thermal Imaging (LITI) is a high resolution, digital patterning technique developed at 3M for use in a number of applications including the patterning of LCD color filters and OLED emitters. The LITI process is suited for the manufacture of flat panel displays, where both high resolution and absolute placement accuracy are required. In this paper, we present the capabilities of LITI, the basic design of a LITI laser imager, the construction of a LITI donor sheet, and the process by which OLED emitters may be patterned. An OLED device fabricated with the LITI process is described."
187,10.1889/1.1811453,2004,5.2: A High Efficiency Phosphorescent White OLED for LCD Backlight and Display Applications,"We demonstrate a three‐component RGB phosphorescent white OLED with efficiencies of 38 cd/A, 18.4 lm/W, and 16% EQE at 1000 cd/m2 and CIE coordinates of (0.39, 0.39). The CRI is 79, indicating good suitability for use in full‐color LCD backlights and OLED displays based on RGB color filters. High performance is attributed to use of all phosphorescent dopants (red, green and blue). To the best of the authors' knowledge, this device is the highest efficiency white OLED reported to date in the literature."
188,10.1889/1.2433472,2006,4.3: Transparent ZnO Thin Film Transistor Array for the Application of Transparent AM‐OLED Display,"We have fabricated 2.15 inch AM‐OLED panel composed of 176 × 144 (106 dpi) transparent pixels driven by ZnO‐TFT. Transparent ZnO thin film deposited by means of atomic layer deposition at 100°C was used for the active channel. The ZnO TFT had a mobility of 1.13cm2/V.s, a threshold voltage of 0.8V, and an on/off ratio of 106. The fabrication of the ZnO TFT array for AM‐OLED display has been carried out with four‐mask process. and the integration of the ZnO TFT array and the transparent OLED consisted of a transparent anode and cathode and organic layers led to really transparent display."
189,10.2494/PHOTOPOLYMER.17.207,2004,Polyimide Coatings for OLED Applications,"We developed novel positive-tone photosensitive polyimide coatings for insulation layers in organic light emitting diode (OLED) displays. We evaluated the features of the novel coatings in comparison to other candidate polymers including novolak resin, acrylic resin, and polybenzoxazole. After curing, the novel coatings exhibited excellent and stable electrical and thermal properties, and good adhesion to various substrates with quite a low thickness loss during cleaning process, e.g., UV-O3, O2-plasma, etc. In addition we confirmed that the novel coatings could solve the ""pixel shrinkage"" problem in OLED displays."
190,10.1109/TED.2003.812100,2003,A simple and effective ac pixel driving circuit for active matrix OLED,"The lifetime of an organic light emitting display (OLED) generally depends on many aspects. Among them, a driving scheme has recently been considered to be one of the most important factors for improving the performances of OLEDs. It is known that an ac driving mode combined with a reversed-bias voltage improves the lifetime of an OLED. In this brief we present a circuit to understand ac driving mode in active matrix OLED (AMOLED), then simulate this pixel circuit and a 1*4 matrix. By simulation we observed that OLED is in an ac driving mode combined with a reversed-bias voltage. In the end a circuit design for understanding ac driving mode was presented."
191,10.1117/12.696402,2007,See-through OLED displays,"Compared to established LCD and plasma technologies displays based on organic light emitting diodes (OLEDs) promise more brilliant images, less energy consumption and lower production costs. Furthermore, the organic layers that make up an OLED can be engineered to be transparent in the visible part of the spectrum. In combination with transparent conductive oxides like Indium-Tin-Oxide (ITO) or Aluminum doped Zinc-Oxide (AZO) as contacts OLEDs may be built entirely transparent. One major issue to be addressed in the fabrication of these devices is the deposition of the top transparent contact without damaging the organic layers. Transparent OLED pixels can be arranged to form entirely transparent OLED displays. For the active matrix addressing of the individual OLED pixels, we use TFTs which are transparent themselves. Rather than silicon, they are based on the wide-bandgap semiconductor Zinc-Tin-Oxide (ZTO) and transmit about 80 % of the visible light (400-750 nm). The transistors typically have field-effect mobilities of 13 cm2/Vs (an order of magnitude larger than a-Si TFTs) and an on-off ratio of 106. The OLED pixel which needs to be driven may be positioned directly on top of the driver circuit. The pixels fabricated accordingly have an overall transmittance > 70 % in the visible spectrum. The brightness of the OLED pixels could be varied from 0 to 700 cd/m2 via the gate bias of the driving TFTs. These devices state the initial building blocks of future, large-area, high-resolution transparent OLED displays. More complex transparent driving circuits, required to compensate eventual device variations will be discussed."
192,10.1889/1.1973992,2005,Flexible OLED display development: Strategy and status,"Abstract— In this paper, the current status of flexible OLED (FOLED®) display development will be reviewed, including previous results for passive‐matrix displays on plastic and current progress on active‐matrix displays on steel foil. The displays incorporate high‐efficiency small‐molecule phosphorescence OLED (PHOLE™) technology. The ultimate goal is to develop high‐information‐content high‐performance long‐lived, and large‐area FOLED displays that can be pulled or rolled out from a smaller pen‐like housing. The strategy for achieving this goal will be presented."
193,10.1117/12.627063,2005,Laser induced thermal imaging of vacuum-coated OLED materials,"Laser Induced Thermal Imaging (LITI) allows for high-resolution patterning of a variety of materials that often cannot be patterned efficiently by other conventional techniques such as photolithography. Application of LITI towards patterning vacuum-coated OLED materials is particularly attractive because of high LITI patterning resolution and accuracy and good compatibility of vacuum-coated OLED materials. However, LITI may induce thermal transfer defects within OLED materials. We are developing methods to address these potential thermal defects while maintaining patterning quality, device operation efficiency, voltage, and lifetime. Recent results regarding optimization of LITI for patterning vacuum-coated OLEDs will be discussed."
194,10.1889/1.1827855,2002,Full‐color SVGA+ OLED‐on‐silicon microdisplay,"OLED‐on‐silicon microdisplays represent a new generation of microdisplay technology built on conventional integrated circuits. OLED‐on‐silicon offers significant benefits to the realization of active‐matrix microdisplays for a number of commercial and industrial applications. This paper reviews the design, fabrication, and characterization of a full‐color 852 × 600 active‐matrix OLED‐on‐silicon microdisplay."
195,10.1109/RELPHY.2007.369901,2007,OLED Device Operational Lifetime: Insights and Challenges,"This paper discusses some of the most important intrinsic and extrinsic factors that affect the organic light-emitting devices (OLEDs) stability. OLEDs lifetime can be greatly improved through materials design by improving the redox properties, thermal properties, and charge transporting properties. Extrinsic factors, such as materials purity, are also discussed."
196,10.1117/12.683215,2006,Organic light-emitting diode (OLED) and its application to lighting devices,"Organic Light Emitting Diode (OLED) is an emerging technology as one of the strong candidates for next generation solid state lighting with various advantages such as thin flat shape, no UV emission and environmental benefits. At this moment, OLED still has a lot of issues to be solved before widely used as lighting devices. Nonetheless, typical properties of OLED, such as efficiency and lifetime, have been recently made great progress. For example, a green phosphorescent OLED with over 100 lm/W and a red fluorescent OLED with an estimated half decay time of over 100,000 h at 1,000 cd/m2 were reported. Large area, white OLEDs with long lifetime were also demonstrated. In this way, some of the issues are going to be steadily overcome. In this publication, we will present a phosphorescent white OLED with a high luminous efficiency of 46 lm/W and an external quantum efficiency of 20.6 percent observed at 100 cd/m2. This device achieves a luminous efficiency of 62.8 lm/W with a light-outcoupling film attached on the glass substrate. This is one of the highest values so far reported for white OLEDs. And we will also show a color-tunable stacked OLED with improved emission characteristics. This device minimizes a viewing angle dependence of the emission spectra and has color tunability from white to reddish-white. These technologies will be applied to OLED lighting."
197,10.1889/1.1832408,2003,21.4: Thin Film Encapsulated Flexible OLED Displays,"Fully encapsulated passive matrix, video rate, phosphorescent OLED displays on flexible plastic substrates using a multilayer barrier encapsulation technology are described. The flexible OLED (FOLED™) displays are based on highly efficient electrophosphorescent OLED (PHOLED™) technology deposited on barrier coated plastic film (Flexible Glass™ substrate) and are hermetically sealed with an optically transmissive multilayer barrier coating (Barix™ Encapsulation). Preliminary lifetime to half initial luminance (Lo∼100 cd/m2) of order 200 h is achieved on the encapsulated 80 dpi displays using a passive matrix drive at room temperature; 2500 h lifetime is achieved on a dc tested encapsulated 5 mm2 FOLED test pixel. The encapsulated displays are flexed 1000 times around a 1″ diameter cylinder and show minimal damage."
198,10.1093/ietele/E88-C.2.264,2005,An Accelerative Current-Programming Method for AM-OLED,"In this paper, we describe an accelerative current-programming method for active matrix OLED (AM-OLED) display. This new method uses common source configuration, Acceleration Control line and some mechanisms to prevent the programming current from flowing through OLED device. It would solve the basic problem of the current-programming pixel circuit: a long programming period, especially at the dark gray-level. The proposed method accelerates the current programming process at any gray levels, arid it would be the solution for the problem."
199,10.1109/JSTQE.2004.824077,2004,International OLED technology roadmap,"Recent advances in the development of organic materials to conduct electricity and emit light should provide the basis for the economic manufacture of active matrix displays built upon organic light emitting diode technology, beginning in 2003. The steps leading from laboratory science and prototype demonstrations to high-volume low-cost fabrication in the years 2003 to 2010 are outlined, and the major processing challenges are identified."
200,10.1109/TCE.2003.1205448,2003,Implementation of a novel system for measuring the lifetime of OLED panels,"This paper presents a reliable and feasible means of evaluating the lifetime of organic light emitting diode (OLED) panels. The proposed system is composed of a PC with a man-machine interface, a power supply with multiple channels and a data acquisition card to record the brightness and voltage drop across the OLED panels. A novel noise filter is also applied to yield a noise-free data acquisition system. The proposed system has the following features. The system can measure the lifetime of one to 256 OLED panels. Second, the system applies a software filter to enhance its immunity to noise. Third, the system supports two different power sources, constant voltage and constant current. The output voltage varies from zero to 25 V and the output current varies from 0.1 mA to 150 mA. Fourth, the system sets off an alarm when the brightness decayed to half of the initial luminance. Fifth, the interval between measurements can be divided into 16 periods at most, so that the user can set the data sampling rate to meet the testing requirements. It also provides a user-friendly environment and multiple-channel power to measure the lifetime of various OLED panels. Therefore, the system could be used in a mass production stage."
201,10.1021/OM050343B,2005,A Multifunctional Platinum-Based Triplet Emitter for OLED Applications#,"The synthesis of a novel trifunctional Pt(II) cyclometalated complex in which the hole-transporting (HT), electron-transporting (ET), and electroluminescent (EL) components are integrated into a single molecule is accomplished, and this complex can be sublimed and used for the fabrication of neat emissive layer electrophosphorescent devices."
202,10.1002/adma.201304346,2014,25th Anniversary Article: Organic Field-Effect Transistors: The Path Beyond Amorphous Silicon,"Over the past 25 years, organic field‐effect transistors (OFETs) have witnessed impressive improvements in materials performance by 3–4 orders of magnitude, and many of the key materials discoveries have been published in Advanced Materials. This includes some of the most recent demonstrations of organic field‐effect transistors with performance that clearly exceeds that of benchmark amorphous silicon‐based devices. In this article, state‐of‐the‐art in OFETs are reviewed in light of requirements for demanding future applications, in particular active‐matrix addressing for flexible organic light‐emitting diode (OLED) displays. An overview is provided over both small molecule and conjugated polymer materials for which field‐effect mobilities exceeding > 1 cm2 V–1 s–1 have been reported. Current understanding is also reviewed of their charge transport physics that allows reaching such unexpectedly high mobilities in these weakly van der Waals bonded and structurally comparatively disordered materials with a view towards understanding the potential for further improvement in performance in the future."
203,10.1002/adma.202005630,2021,A Brief History of OLEDs—Emitter Development and Industry Milestones,"Organic light‐emitting diodes (OLEDs) have come a long way ever since their first introduction in 1987 at Eastman Kodak. Today, OLEDs are especially valued in the display and lighting industry for their promising features. As one of the research fields that equally inspires and drives development in academia and industry, OLED device technology has continuously evolved over more than 30 years. OLED devices have come forward based on three generations of emitter materials relying on fluorescence (first generation), phosphorescence (second generation), and thermally activated delayed fluorescence (third generation). Furthermore, research in academia and industry toward the fourth generation of OLEDs is in progress. Excerpts from the history of green, orange‐red, and blue OLED emitter development on the side of academia and milestones achieved by key players in the industry are included in this report."
204,10.1039/c6cs00368k,2017,Recent advances in organic thermally activated delayed fluorescence materials.,"Organic materials that exhibit thermally activated delayed fluorescence (TADF) are an attractive class of functional materials that have witnessed a booming development in recent years. Since Adachi et al. reported high-performance TADF-OLED devices in 2012, there have been many reports regarding the design and synthesis of new TADF luminogens, which have various molecular structures and are used for different applications. In this review, we summarize and discuss the latest progress concerning this rapidly developing research field, in which the majority of the reported TADF systems are discussed, along with their derived structure-property relationships, TADF mechanisms and applications. We hope that such a review provides a clear outlook of these novel functional materials for a broad range of scientists within different disciplinary areas and attracts more researchers to devote themselves to this interesting research field."
205,10.1002/adom.202201714,2022,Narrowband Emissive Thermally Activated Delayed Fluorescence Materials,"Organic thermally activated delayed fluorescence (TADF) materials have attracted significant research interest in the field of organic electronics because of their inherent advantage of 100% exciton utilization capability in organic light‐emitting diodes (OLEDs) without the use of noble metals. However, despite their high internal electroluminescence quantum efficiencies approaching unity, broad emission spectra with sizable full width at half maxima (FWHM; 60–100 nm) present a critical issue that must be solved for their application in ultrahigh‐definition OLED displays. Recently, a new paradigm of TADF materials featuring the multiple resonance (MR) effect based on heteroatom‐doped polycyclic aromatic frameworks, referred to as MR‐TADF materials, has emerged and garnered considerable research interest owing to their remarkable features of efficient narrowband emissions with extremely small FWHMs (≤30 nm). Currently, MR‐TADF materials occupy a prominent position in the cutting‐edge research on organic light‐emitting materials from both chemical and physical perspectives. This review article focuses on recent progress in narrowband emissive MR‐TADF systems from the perspective of molecular design, photophysical properties, and electroluminescence performance in OLEDs. The current status and future prospects of this advanced material technology are discussed comprehensively."
