,DOI,Year,Title,Abstract
129,10.1149/2.0111801JES,2018.0,Review—Li Metal Anode in Working Lithium-Sulfur Batteries,"Due to the high theoretical energy density of 2600 Wh kg − 1 , lithium–sulfur batteries are strongly regarded as the promising next- generation energy storage devices. However, the practical applications of lithium–sulfur batteries are challenged by several obstacles, including the low sulfur utilization and poor lifespan, which are partly attributed to the shuttle of lithium polysulﬁdes and lithium dendrite growth in working lithium–sulfur batteries. Suppressing lithium dendrite growth is a necessary step not only for a safe and efﬁcient Li metal anode, but also for a high capacity cell with a high Coulombic efﬁciency. Herein we review the lithium metal anode protection in a polysulﬁde-rich environment, relative to most reviews on lithium metal anode without considering the effect of lithium polysulﬁdes in lithium metal batteries. Firstly, the importance and dilemma of Li metal anode issues in lithium–sulfur batteries are underscored, aiming to arouse the attentions to Li metal anode protection. Speciﬁc attentions are paid to the surface chemistry of Li metal anode in a polysulﬁde-rich lithium–sulfur battery. Next, the proposed strategies to stabilize solid electrolyte interface and protect Li metal anode are included. Finally, a general conclusion and a perspective on the current limitations, as well as recommended future research directions of Li metal anode in lithium–sulfur batteries are presented. behavior with solid-state elec- trolyte and rationally design hybrid solid electrolyte. (6) The current researches of Li − S batteries are mostly based on the coin-cell format with a small current density, which conceals the problems resulting from Li metal anode. Some conclusions based on the small coin-cell format are inaccurate when they are applied to pouch cells. Evalua- tions based on the pouch-cell format seem more reliable for practical Li − S batteries."
130,10.1002/adfm.201707570,2018.0,Progress and Perspective of Solid‐State Lithium–Sulfur Batteries,"Due to high energy density, low cost, and nontoxicity, lithium–sulfur (Li–S) batteries are considered as the most promising candidate to satisfy the requirement from the accelerated development of electric vehicles. However, Li–S batteries are subjected to lithium polysulfides (LiPSs) shuttling due to their high dissolution in liquid electrolyte, resulting in low columbic efficiency and poor cycling performance. Moreover, the Li metal as an indispensable anode of Li–S batteries shows serious safety issues derived from the lithium dendrite formation. The replacement of liquid electrolytes with solid‐state electrolytes (SSEs) has been recognized as a fundamental approach to effectively address above problems. In this review, the progress on applying various classes of SSEs including gel, solid‐state polymer, ceramic, and composite electrolytes to solve the issues of Li–S batteries is summarized. The specific capacity of Li–S batteries is effectively improved due to the suppression of LiPSs shuttling by SSEs, while the rate and cycling performance remain relatively poor owing to the limited ionic conductivity and high interfacial resistance. Designing smart electrode/electrolyte integrated architectures, enabling the high ionic transportation pathway and compatible electrode/electrolyte interface, may be an effective way to achieve high performance solid‐state Li–S batteries."
131,10.1002/aenm.201300882,2014.0,Silicon‐Based Nanomaterials for Lithium‐Ion Batteries: A Review,"There are growing concerns over the environmental, climate, and health impacts caused by using non‐renewable fossil fuels. The utilization of green energy, including solar and wind power, is believed to be one of the most promising alternatives to support more sustainable economic growth. In this regard, lithium‐ion batteries (LIBs) can play a critically important role. To further increase the energy and power densities of LIBs, silicon anodes have been intensively explored due to their high capacity, low operation potential, environmental friendliness, and high abundance. The main challenges for the practical implementation of silicon anodes, however, are the huge volume variation during lithiation and delithiation processes and the unstable solid‐electrolyte interphase (SEI) films. Recently, significant breakthroughs have been achieved utilizing advanced nanotechnologies in terms of increasing cycle life and enhancing charging rate performance due partially to the excellent mechanical properties of nanomaterials, high surface area, and fast lithium and electron transportation. Here, the most recent advance in the applications of 0D (nanoparticles), 1D (nanowires and nanotubes), and 2D (thin film) silicon nanomaterials in LIBs are summarized. The synthetic routes and electrochemical performance of these Si nanomaterials, and the underlying reaction mechanisms are systematically described."
132,10.1039/C6TA02621D,2016.0,Polymer electrolytes for lithium polymer batteries,"In this review, state-of-the-art polymer electrolytes are discussed with respect to their electrochemical and physical properties for their application in lithium polymer batteries. We divide polymer electrolytes into the two large categories of solid polymer electrolytes and gel polymer electrolytes (GPE). The performance requirements and ion transfer mechanisms of polymer electrolytes are presented at first. Then, solid polymer electrolyte systems, including dry solid polymer electrolytes, polymer-in-salt systems (rubbery electrolytes), and single-ion conducting polymer electrolytes, are described systematically. Solid polymer electrolytes still suffer from poor ionic conductivity, which is lower than 10−5 S cm−1. In order to further improve the ionic conductivity, numerous new types of lithium salt have been studied and inorganic fillers have been incorporated into solid polymer electrolytes. In the section on gel polymer electrolytes, the types of plasticizer and preparation methods of GPEs are summarized. Although the ionic conductivity of GPEs can reach 10−3 S cm−1, their low mechanical strength and poor interfacial properties are obstacles to their practical application. Significant attention is paid to the incorporation of inorganic fillers into GPEs to improve their mechanical strength as well as their transport properties and electrochemical properties."
133,10.3390/ELECTRONICS6040102,2017.0,SoC Estimation for Lithium-ion Batteries: Review and Future Challenges,"Energy storage emerged as a top concern for the modern cities, and the choice of the lithium-ion chemistry battery technology as an effective solution for storage applications proved to be a highly efficient option. State of charge (SoC) represents the available battery capacity and is one of the most important states that need to be monitored to optimize the performance and extend the lifetime of batteries. This review summarizes the methods for SoC estimation for lithium-ion batteries (LiBs). The SoC estimation methods are presented focusing on the description of the techniques and the elaboration of their weaknesses for the use in on-line battery management systems (BMS) applications. SoC estimation is a challenging task hindered by considerable changes in battery characteristics over its lifetime due to aging and to the distinct nonlinear behavior. This has led scholars to propose different methods that clearly raised the challenge of establishing a relationship between the accuracy and robustness of the methods, and their low complexity to be implemented. This paper publishes an exhaustive review of the works presented during the last five years, where the tendency of the estimation techniques has been oriented toward a mixture of probabilistic techniques and some artificial intelligence."
134,10.1073/pnas.1504901112,2015.0,High-capacity electrode materials for rechargeable lithium batteries: Li3NbO4-based system with cation-disordered rocksalt structure,"Significance This study describes new and promising electrode materials, Li3NbO4-based electrode materials, which are used for high-energy rechargeable lithium batteries. Although its crystal structure is classified as a cation-disordered rocksalt-type structure, lithium ions quickly migrate in percolative network in bulk without a sacrifice in kinetics. Moreover, the large reversible capacity originates from the participation of oxide ions for a charge compensation process, which has been confirmed by first-principles calculations combined with X-ray absorption spectroscopy. This finding can be further expanded to the design of innovative positive electrode materials beyond the restriction of the solid-state redox reaction based on the transition metals used for the past three decades. Rechargeable lithium batteries have rapidly risen to prominence as fundamental devices for green and sustainable energy development. Lithium batteries are now used as power sources for electric vehicles. However, materials innovations are still needed to satisfy the growing demand for increasing energy density of lithium batteries. In the past decade, lithium-excess compounds, Li2MeO3 (Me = Mn4+, Ru4+, etc.), have been extensively studied as high-capacity positive electrode materials. Although the origin as the high reversible capacity has been a debatable subject for a long time, recently it has been confirmed that charge compensation is partly achieved by solid-state redox of nonmetal anions (i.e., oxide ions), coupled with solid-state redox of transition metals, which is the basic theory used for classic lithium insertion materials, such as LiMeO2 (Me = Co3+, Ni3+, etc.). Herein, as a compound with further excess lithium contents, a cation-ordered rocksalt phase with lithium and pentavalent niobium ions, Li3NbO4, is first examined as the host structure of a new series of high-capacity positive electrode materials for rechargeable lithium batteries. Approximately 300 mAh⋅g−1 of high-reversible capacity at 50 °C is experimentally observed, which partly originates from charge compensation by solid-state redox of oxide ions. It is proposed that such a charge compensation process by oxide ions is effectively stabilized by the presence of electrochemically inactive niobium ions. These results will contribute to the development of a new class of high-capacity electrode materials, potentially with further lithium enrichment (and fewer transition metals) in the close-packed framework structure with oxide ions."
135,10.1002/adma.201505391,2016.0,Graphene Oxide‐Based Electrode Inks for 3D‐Printed Lithium‐Ion Batteries,"All-component 3D-printed lithium-ion batteries are fabricated by printing graphene-oxide-based composite inks and solid-state gel polymer electrolyte. An entirely 3D-printed full cell features a high electrode mass loading of 18 mg cm(-2) , which is normalized to the overall area of the battery. This all-component printing can be extended to the fabrication of multidimensional/multiscale complex-structures of more energy-storage devices."
136,10.1002/advs.201600377,2016.0,In Situ Generation of Poly (Vinylene Carbonate) Based Solid Electrolyte with Interfacial Stability for LiCoO2 Lithium Batteries,"Nowadays it is extremely urgent to seek high performance solid polymer electrolyte that possesses both interfacial stability toward lithium/graphitic anodes and high voltage cathodes for high energy density solid state batteries. Inspired by the positive interfacial effect of vinylene carbonate additive on solid electrolyte interface, a novel poly (vinylene carbonate) based solid polymer electrolyte is presented via a facile in situ polymerization process in this paper. It is manifested that poly (vinylene carbonate) based solid polymer electrolyte possess a superior electrochemical stability window up to 4.5 V versus Li/Li+ and considerable ionic conductivity of 9.82 × 10−5 S cm−1 at 50 °C. Moreover, it is demonstrated that high voltage LiCoO2/Li batteries using this solid polymer electrolyte display stable charge/discharge profiles, considerable rate capability, excellent cycling performance, and decent safety characteristic. It is believed that poly (vinylene carbonate) based electrolyte can be a very promising solid polymer electrolyte candidate for high energy density lithium batteries."
137,10.1021/nl504427d,2015.0,Manganese oxide/carbon yolk-shell nanorod anodes for high capacity lithium batteries.,"Transition metal oxides have attracted much interest for their high energy density in lithium batteries. However, the fast capacity fading and the low power density still limit their practical implementation. In order to overcome these challenges, one-dimensional yolk-shell nanorods have been successfully constructed using manganese oxide as an example through a facile two-step sol-gel coating method. Dopamine and tetraethoxysilane are used as precursors to obtain uniform polymer coating and silica layer followed by converting into carbon shell and hollow space, respectively. As anode material for lithium batteries, the manganese oxide/carbon yolk-shell nanorod electrode has a reversible capacity of 660 mAh/g for initial cycle at 100 mA/g and exhibits excellent cyclability with a capacity of 634 mAh/g after 900 cycles at a current density of 500 mA/g. An enhanced capacity is observed during the long-term cycling process, which may be attributed to the structural integrity, the stability of solid electrolyte interphase layer, and the electrochemical actuation of the yolk-shell nanorod structure. The results demonstrate that the manganese oxide is well utilized with the one-dimensional yolk-shell structure, which represents an efficient way to realize excellent performance for practical applications."
138,10.1002/aenm.201701083,2017.0,Surface and Interface Engineering of Silicon‐Based Anode Materials for Lithium‐Ion Batteries,"Silicon is one of the most promising anode materials for lithium‐ion batteries because of the highest known theoretical capacity and abundance in the earth' crust. Unfortunately, significant “breathing effect” during insertion/deinsertion of lithium in the continuous charge‐discharge processes causes the seriously structural degradation, thus losing specific capacity and increasing battery impedance. To overcome the resultant rapid capacity decay, significant achievements has been made in developing various nanostructures and surface coating approaches in terms of the improvement of structural stability and realizing the long cycle times. Here, the recent progress in surface and interface engineering of silicon‐based anode materials such as core‐shell, yolk‐shell, sandwiched structures and their applications in lithium‐ion batteries are reviewed. Some feasible strategies for the structural design and boosting the electrochemical performance are highlighted. Future research directions in the field of silicon‐based anode materials for next‐generation lithium‐ion batteries are summarized."
139,10.1002/aelm.201500246,2016.0,Lithium Fluoride Additives for Stable Cycling of Lithium Batteries at High Current Densities,"Progress in advanced energy storage technologies, in particular rechargeable batteries, is limited by complex electrochemical and interfacial phenomena, which produce deposition instabilities on the most energetic anode materials. Uneven electrodeposition is a serious problem in almost all rechargeable batteries that use high-energy metals such as aluminum, lithium, sodium, or zinc as the anode because it leads to formation of dendritic structures that expose the device to a variety of failure modes, including catastrophic failure by internal short circuiting. We investigate the effect of lithium fluoride salt additives on electrodeposition of metals in batteries that use metallic lithium anodes. Through systematic electrochemical, spectroscopic, and microscopy studies, we find that these additives provide a robust strategy for improving both the lifetime and coulombic efficiency of a battery at both high and low current densities. We show that LiF simultaneously acts to protect lithium metal anode surface and also improves interfacial Li-ion transport, thus enabling faster and flatter electrodeposition with longer cycle life. Finally, we demonstrate that a conventional electrolyte reinforced with as little as 0.5 w% LiF salt can be used to enable Li/LiFePO4 full cells that exhibit stable cycling for over 150 cycles of charge and discharge at high current density."
140,10.1021/jacs.8b02057,2018.0,Interfacial Mechanism in Lithium-Sulfur Batteries: How Salts Mediate the Structure Evolution and Dynamics.,"Lithium-sulfur batteries possess favorable potential for energy-storage applications because of their high specific capacity and the low cost of sulfur. Intensive understanding of the interfacial mechanism, especially the polysulfide formation and transformation under complex electrochemical environment, is crucial for the buildup of advanced batteries. Here, we report the direct visualization of interfacial evolution and dynamic transformation of the sulfides mediated by the lithium salts via real-time atomic force microscopy monitoring inside a working battery. The observations indicate that the lithium salts influence the structures and processes of sulfide deposition/decomposition during discharge/charge. Moreover, the distinct ion interaction and the diffusion in electrolytes manipulate the interfacial reactions determining the kinetics of the sulfide transformation. Our findings provide deep insights into surface dynamics of lithium-sulfur reactions revealing the salt-mediated mechanisms at nanoscale, which contribute to the profound understanding of the interfacial processes for the optimized design of lithium-sulfur batteries."
141,10.1002/eem2.12021,2018.0,Revisiting Scientific Issues for Industrial Applications of Lithium–Sulfur Batteries,"Inspired by high theoretical energy density (~2600 W h kg−1) and cost‐effectiveness of sulfur cathode, lithium–sulfur batteries are receiving great attention and considered as one of the most promising next‐generation high‐energy‐density batteries. However, over the past decades, the energy density and reliable safety levels as well as the commercial progress of lithium–sulfur batteries are still far from satisfactory due to the disconnection and huge gap between fundamental research and practical application. Therefore, it is highly necessary to revisit the scientific issues for the industrial applications of lithium–sulfur batteries. In this review, we focus on discussing the impact of design parameters (such as compaction density, sulfur loading, and electrolyte/sulfur ratio) on the electrochemical performance of lithium–sulfur batteries and corresponding inherent relationship and rules between them. We also propose the practical design rules of advanced sulfur electrodes. Moreover, safety hazard in respect of electrolyte, separator, and lithium metal anode is also illustrated in detail. With the target of paving the way for practical application of lithium–sulfur batteries, feasible solutions and strategies are brought up to address the aforementioned problems. Finally, we will discuss the current challenges and future research chance of lithium–sulfur batteries."
142,10.1002/smll.201702989,2018.0,Issues and Challenges Facing Flexible Lithium-Ion Batteries for Practical Application.,"With the advent of flexible electronics, lithium-ion batteries have become a key component of high performance energy storage systems. Thus, considerable effort is made to keep up with the development of flexible lithium-ion batteries. To date, many researchers have studied newly designed batteries with flexibility, however, there are several significant challenges that need to be overcome, such as degradation of electrodes under external load, poor battery performance, and complicated cell preparation procedures. In addition, an in-depth understanding of the current challenges for flexible batteries is rarely addressed in a systematical and practical way. Herein, recent progress and current issues of flexible lithium-ion batteries in terms of battery materials and cell designs are reviewed. A critical overview of important issues and challenges for the practical application of flexible lithium-ion batteries is also provided. Finally, the strategies are discussed to overcome current limitations of the practical use of flexible lithium-based batteries, providing a direction for future research."
143,10.1002/adfm.201702524,2017.0,A 3D Hybrid of Chemically Coupled Nickel Sulfide and Hollow Carbon Spheres for High Performance Lithium–Sulfur Batteries,"Lithium–sulfur batteries are a promising next‐generation energy storage device owing to their high theoretical capacity and the low cost and abundance of sulfur. However, the low conductivity and loss of active sulfur material during operation greatly limit the rating capabilities and cycling stability of lithium–sulfur batteries. In this work, a unique sulfur host hybrid material comprising nanosized nickel sulfide (NiS) uniformly distributed on 3D carbon hollow spheres (C‐HS) is fabricated using an in situ thermal reduction and sulfidation method. In the hybrid material, the nanosized NiS provides a high adsorption capability for polysulfides and the C‐HS serves as a physical confinement for polysulfides and also a 3D electron transfer pathway. Moreover, NiS has strong chemical coupling with the C‐HS, favoring fast charge transfer and redox kinetics of the sulfur electrode. With a sulfur loading of up to 2.3 mg cm−2, the hybrid material‐based lithium–sulfur batteries offer a capacity decay as low as 0.013% per cycle and a capacity of 695 mA h g−1 at 0.5 C after 300 cycles. This unique 3D hybrid material with strong chemical coupling provides a promising sulfur host for high performance lithium–sulfur batteries."
144,10.1039/C6TA09831B,2017.0,Recent advances in inorganic 2D materials and their applications in lithium and sodium batteries,"Two-dimensional inorganic materials, such as exfoliated graphene, have been under much research attention as of late, for their high surface-to-mass ratio and unique physical and chemical properties. Many of these properties are highly sought after in Li/Na-based batteries. In this paper, we review recent advances in inorganic 2D materials and summarize their applications as: (i) the electrode materials or additives for Li/Na-ion batteries; (ii) the scaffold or interfacial layer for lithium–metal anodes; (iii) the cathode for Li/Na–O2 batteries; and (iv) the anchoring material for lithium polysulfides for Li–S batteries. The challenges of employing 2D materials in these Li/Na-based batteries to improve performance are discussed and possible solutions are proposed."
145,10.1002/aenm.201502175,2016.0,Recent Developments and Understanding of Novel Mixed Transition‐Metal Oxides as Anodes in Lithium Ion Batteries,"Mixed transition‐metal oxides (MTMOs), including stannates, ferrites, cobaltates, and nickelates, have attracted increased attention in the application of high performance lithium‐ion batteries. Compared with traditional metal oxides, MTMOs exhibit enormous potential as electrode materials in lithium‐ion batteries originating from higher reversible capacity, better structural stability, and high electronic conductivity. Recent advancements in the rational design of novel MTMO micro/nanostructures for lithium‐ion battery anodes are summarized and their energy storage mechanism is compared to transition‐metal oxide anodes. In particular, the significant effects of the MTMO morphology, micro/nanostructure, and crystallinity on battery performance are highlighted. Furthermore, the future trends and prospects, as well as potential problems, are presented to further develop advanced MTMO anodes for more promising and large‐scale commercial applications of lithium‐ion batteries."
146,10.1002/admt.201700376,2018.0,"Advanced Lithium‐Ion Batteries for Practical Applications: Technology, Development, and Future Perspectives","Lithium‐ion batteries have been used to operate various electric devices over the last decade. Electronic devices have been developed rapidly to achieve a high level of performance and enter into new markets. However, lithium‐ion batteries face limitations as a result of the low theoretical energy density of existing materials. Thus, many researchers have sought to investigate different ways to enhance the performance of batteries when used for practical applications. This review revisits the literature related to the development of high performance lithium‐ion batteries, which have been shown to have achieved outstanding results in a full cell test. In particular, the full cell test is critically important when seeking to develop materials that are appropriate for use in practical applications, and it also helps meet the increasing demands of new lithium‐ion batteries that are a result of emerging technology. This review article aims to provide information about the development of lithium‐ion batteries and the latest developments in new materials and nanotechnology. Furthermore, it will outline the challenges faced by the research community in developing advanced batteries and the outlook for the next generation of lithium‐ion batteries."
147,10.1039/c8cc02280a,2018.0,Suppression of dendritic lithium growth in lithium metal-based batteries.,"Lithium metal-based batteries offer promising prospects as alternatives to today's lithium-ion batteries, due to their ultra-high energy density. Unfortunately, the application of lithium metal is full of challenges and has puzzled researchers for more than 40 years. In this feature article, we describe the history of the development of lithium metal batteries and their existing key challenges, which include non-uniform electrodeposition, volume expansion, high reactivity of the lithium metal/unstable solid electrolyte interphase (SEI), and the shuttling of active cathode materials. Then, we focus on the growth mechanisms of uneven lithium electrodeposition and extend the discussion to the approaches to inhibit lithium dendrites. Finally, we discuss future directions that are expected to drive progress in the development of lithium metal batteries."
148,10.1002/anie.201811291,2018.0,An Intrinsic Flame-Retardant Organic Electrolyte for Safe Lithium-Sulfur Batteries.,"Safety concerns pose a significant challenge for the large-scale employment of lithium-sulfur batteries. Extremely flammable conventional electrolytes and dendritic lithium deposition cause severe safety issues. Now, an intrinsic flame-retardant (IFR) electrolyte is presented consisting of 1.1 m lithium bis(fluorosulfonyl)imide in a solvent mixture of flame-retardant triethyl phosphate and high flashpoint solvent 1,1,2,2-tetrafluoroethyl-2,2,3,3-tetrafluoropropyl (1:3, v/v) for safe lithium-sulfur (Li-S) batteries. This electrolyte exhibits favorable flame-retardant properties and high reversibility of the lithium metal anode (Coulombic efficiency >99 %). This IFR electrolyte enables stable lithium plating/stripping behavior with micro-sized and dense-packing lithium deposition at high temperatures. When coupled with a sulfurized pyrolyzed poly(acrylonitrile) cathode, Li-S batteries deliver a high composite capacity (840.1 mAh g-1 ) and high sulfur utilization of 95.6 %."
149,10.1002/adfm.201707500,2018.0,Tungsten‐Based Materials for Lithium‐Ion Batteries,"Lithium‐ion batteries are widely used as reliable electrochemical energy storage devices due to their high energy density and excellent cycling performance. The search for anode materials with excellent electrochemical performances remains critical to the further development of lithium‐ion batteries. Tungsten‐based materials are receiving considerable attention as promising anode materials for lithium‐ion batteries owing to their high intrinsic density and rich framework diversity. This review describes the advances of exploratory research on tungsten‐based materials (tungsten oxide, tungsten sulfide, tungsten diselenide, and their composites) in lithium‐ion batteries, including synthesis methods, microstructures, and electrochemical performance. Some personal prospects for the further development of this field are also proposed."
150,10.1002/adma.201602734,2017.0,Phosphorene as a Polysulfide Immobilizer and Catalyst in High‐Performance Lithium–Sulfur Batteries,"Theoretical and experimental studies together show phosphorene as a highly potent polysulfide immobilizer for lithium-sulfur batteries, enabling a high capacity, good rate capability, and excellent cycling stability."
151,10.1039/C6TA02907H,2016.0,Progress in nitrile-based polymer electrolytes for high performance lithium batteries,"Nitrile or cyano-based compounds have aroused interest in high performance battery electrolyte fields due to their unique characteristics such as a high dielectric constant, high anodic oxidization potential and favorable interaction with lithium ions. Particularly, owing to the presence of a unique plastic-crystalline phase, succinonitrile/salt-based solid electrolytes possess an ultra high ionic conductivity of more than 10−3 S cm−1 at room temperature. Herein, recent progress in nitrile-based polymer electrolytes has been reviewed in terms of their potential application in flexible, solid-state or high voltage lithium batteries. Factors affecting the ionic conductivity of nitrile-based electrolytes have also been summarized. We hope that fresh and established researchers can obtain a clear perspective of nitrile based polymer electrolytes and our mini review can spur more extensive interest for the exploration of high performance batteries."
152,10.1126/sciadv.1601978,2017.0,Electrospun core-shell microfiber separator with thermal-triggered flame-retardant properties for lithium-ion batteries,"A novel “smart” separator with thermal-triggered flame-retardant properties for lithium-ion batteries to improve their safety. Although the energy densities of batteries continue to increase, safety problems (for example, fires and explosions) associated with the use of highly flammable liquid organic electrolytes remain a big issue, significantly hindering further practical applications of the next generation of high-energy batteries. We have fabricated a novel “smart” nonwoven electrospun separator with thermal-triggered flame-retardant properties for lithium-ion batteries. The encapsulation of a flame retardant inside a protective polymer shell has prevented direct dissolution of the retardant agent into the electrolyte, which would otherwise have negative effects on battery performance. During thermal runaway of the lithium-ion battery, the protective polymer shell would melt, triggered by the increased temperature, and the flame retardant would be released, thus effectively suppressing the combustion of the highly flammable electrolytes."
153,10.1002/aenm.201600025,2016.0,Two‐Dimensional Materials for Beyond‐Lithium‐Ion Batteries,"Lithium‐ion batteries (LIBs) have dominated the portable electronics industry and solid‐state electrochemical research and development for the past two decades. In light of possible concerns over the cost and future availability of lithium, sodium‐ion batteries (SIBs) and other new technologies have emerged as candidates for large‐scale stationary energy storage. Research in these technologies has increased dramatically with a focus on the development of new materials for both the positive and negative electrodes that can enhance the cycling stability, rate capability, and energy density. Two‐dimensional (2D) materials are showing promise for many energy‐related applications and particularly for energy storage, because of the efficient ion transport between the layers and the large surface areas available for improved ion adsorption and faster surface redox reactions. Recent research highlights on the use of 2D materials in these future ‘beyond‐lithium‐ion’ battery systems are reviewed, and strategies to address challenges are discussed as well as their prospects."
154,10.1002/anie.201603897,2016.0,Organotrisulfide: A High Capacity Cathode Material for Rechargeable Lithium Batteries.,"An organotrisulfide (RSSSR, R is an organic group) has three sulfur atoms which could be involved in multi-electron reduction reactions; therefore it is a promising electrode material for batteries. Herein, we use dimethyl trisulfide (DMTS) as a model compound to study its redox reactions in rechargeable lithium batteries. With the aid of XRD, XPS, and GC-MS analysis, we confirm DMTS could undergo almost a 4 e(-) reduction process in a complete discharge to 1.0 V. The discharge products are primarily LiSCH3 and Li2 S. The lithium cell with DMTS catholyte delivers an initial specific capacity of 720 mAh g(-1) DMTS and retains 82 % of the capacity over 50 cycles at C/10 rate. When the electrolyte/DMTS ratio is 3:1 mL g(-1) , the reversible specific energy for the cell including electrolyte can be 229 Wh kg(-1) . This study shows organotrisulfide is a promising high-capacity cathode material for high-energy rechargeable lithium batteries."
155,10.1093/NSR/NWW078,2017.0,Progress of Rechargeable Lithium Metal Batteries Based on Conversion Reactions,"In this review, we focus on the conversion reaction in newly raised rechargeable lithium batteries instanced by lithium-sulfur and lithium-oxygen batteries. A comprehensive discussion is made on the fundamental electrochemistry and recent advancements in key components of both types of the batteries. The critical problems in the Li-S and Li-O2 conversion electrochemistry are addressed along with the corresponding improvement strategies, for the purpose of shedding light on the rational design of batteries to reach optimal performance."
156,10.1039/C5EE01215E,2015.0,"Lithium salts for advanced lithium batteries: Li–metal, Li–O2, and Li–S","Presently lithium hexafluorophosphate (LiPF6) is the dominant Li-salt used in commercial rechargeable lithium-ion batteries (LIBs) based on a graphite anode and a 3-4 V cathode material. While LiPF6 is not the ideal Li-salt for every important electrolyte property, it has a uniquely suitable combination of properties (temperature range, passivation, conductivity, etc.) rendering it the overall best Li-salt for LIBs. However, this may not necessarily be true for other types of Li-based batteries. Indeed, next generation batteries, for example lithium-metal (Li-metal), lithium-oxygen (Li-O2), and lithium-sulfur (Li-S), require a re-evaluation of Li-salts due to the different electrochemical and chemical reactions and conditions within such cells. This review explores the critical role Li-salts play in ensuring in these batteries viability."
157,10.1021/ar300179v,2013.0,Challenges and prospects of lithium-sulfur batteries.,"Electrical energy storage is one of the most critical needs of 21st century society. Applications that depend on electrical energy storage include portable electronics, electric vehicles, and devices for renewable energy storage from solar and wind. Lithium-ion (Li-ion) batteries have the highest energy density among the rechargeable battery chemistries. As a result, Li-ion batteries have proven successful in the portable electronics market and will play a significant role in large-scale energy storage. Over the past two decades, Li-ion batteries based on insertion cathodes have reached a cathode capacity of ∼250 mA h g(-1) and an energy density of ∼800 W h kg(-1), which do not meet the requirement of ∼500 km between charges for all-electric vehicles. With a goal of increasing energy density, researchers are pursuing alternative cathode materials such as sulfur and O2 that can offer capacities that exceed those of conventional insertion cathodes, such as LiCoO2 and LiMn2O4, by an order of magnitude (>1500 mA h g(-1)). Sulfur, one of the most abundant elements on earth, is an electrochemically active material that can accept up to two electrons per atom at ∼2.1 V vs Li/Li(+). As a result, sulfur cathode materials have a high theoretical capacity of 1675 mA h g(-1), and lithium-sulfur (Li-S) batteries have a theoretical energy density of ∼2600 W h kg(-1). Unlike conventional insertion cathode materials, sulfur undergoes a series of compositional and structural changes during cycling, which involve soluble polysulfides and insoluble sulfides. As a result, researchers have struggled with the maintenance of a stable electrode structure, full utilization of the active material, and sufficient cycle life with good system efficiency. Although researchers have made significant progress on rechargeable Li-S batteries in the last decade, these cycle life and efficiency problems prevent their use in commercial cells. To overcome these persistent problems, researchers will need new sulfur composite cathodes with favorable properties and performance and new Li-S cell configurations. In this Account, we first focus on the development of novel composite cathode materials including sulfur-carbon and sulfur-polymer composites, describing the design principles, structure and properties, and electrochemical performances of these new materials. We then cover new cell configurations with carbon interlayers and Li/dissolved polysulfide cells, emphasizing the potential of these approaches to advance capacity retention and system efficiency. Finally, we provide a brief survey of efficient electrolytes. The Account summarizes improvements that could bring Li-S technology closer to mass commercialization."
158,10.1002/adfm.201602353,2016.0,Anode‐Free Rechargeable Lithium Metal Batteries,"Anode‐free rechargeable lithium (Li) batteries (AFLBs) are phenomenal energy storage systems due to their significantly increased energy density and reduced cost relative to Li‐ion batteries, as well as ease of assembly because of the absence of an active (reactive) anode material. However, significant challenges, including Li dendrite growth and low cycling Coulombic efficiency (CE), have prevented their practical implementation. Here, an anode‐free rechargeable lithium battery based on a Cu||LiFePO4 cell structure with an extremely high CE (>99.8%) is reported for the first time. This results from the utilization of both an exceptionally stable electrolyte and optimized charge/discharge protocols, which minimize the corrosion of the in situly formed Li metal anode."
159,10.1002/adma.201603401,2016.0,A Cooperative Interface for Highly Efficient Lithium–Sulfur Batteries,"A cooperative interface constructed by ""lithiophilic"" nitrogen-doped graphene frameworks and ""sulfiphilic"" nickel-iron layered double hydroxides (LDH@NG) is proposed to synergistically afford bifunctional Li and S binding to polysulfides, suppression of polysulfide shuttles, and electrocatalytic activity toward formation of lithium sulfides for high-performance lithium-sulfur batteries. LDH@NG enables high rate capability, long lifespan, and efficient stabilization of both sulfur and lithium electrodes."
160,10.1039/C5EE01388G,2015.0,"Lithium sulfur batteries, a mechanistic review","Lithium sulfur (Li–S) batteries are one of the most promising next generation battery chemistries with potential to achieve 500–600 W h kg−1 in the next few years. Yet understanding the underlying mechanisms of operation remains a major obstacle to their continued improvement. From a review of a range of analytical studies and physical models, it is clear that experimental understanding is well ahead of state-of-the-art models. Yet this understanding is still hindered by the limitations of available techniques and the implications of experiment and cell design on the mechanism. The mechanisms at the core of physical models for Li–S cells are overly simplistic compared to the latest thinking based upon experimental results, but creating more complicated models will be difficult, due to the lack of and inability to easily measure the necessary parameters. Despite this, there are significant opportunities to improve models with the latest experimentally derived mechanisms. Such models can inform materials research and lead to improved high fidelity models for controls and application engineers."
161,10.1002/adma.201603835,2017.0,A Sulfur‐Rich Copolymer@CNT Hybrid Cathode with Dual‐Confinement of Polysulfides for High‐Performance Lithium–Sulfur Batteries,A sulfur-rich copolymer@carbon nanotubes hybrid cathode is introduced for lithium-sulfur batteries produced by combining the physical and chemical confinement of polysulfides. The binderfree and metal-current-collector-free cathode of dual confinement enables an efficient pathway for the fabrication of high-performance sulfur copolymer carbon matrix electrodes for lithium-sulfur batteries.
