,DOI,Year,Title,Abstract
130,10.1021/acs.jpclett.8b00635,2018,Computer-Aided Screening of Conjugated Polymers for Organic Solar Cell: Classification by Random Forest.,"Owing to the diverse chemical structures, organic photovoltaic (OPV) applications with a bulk heterojunction framework have greatly evolved over the last two decades, which has produced numerous organic semiconductors exhibiting improved power conversion efficiencies (PCEs). Despite the recent fast progress in materials informatics and data science, data-driven molecular design of OPV materials remains challenging. We report a screening of conjugated molecules for polymer-fullerene OPV applications by supervised learning methods (artificial neural network (ANN) and random forest (RF)). Approximately 1000 experimental parameters including PCE, molecular weight, and electronic properties are manually collected from the literature and subjected to machine learning with digitized chemical structures. Contrary to the low correlation coefficient in ANN, RF yields an acceptable accuracy, which is twice that of random classification. We demonstrate the application of RF screening for the design, synthesis, and characterization of a conjugated polymer, which facilitates a rapid development of optoelectronic materials."
131,10.1021/nl201715q,2011,Hierarchical nanomorphologies promote exciton dissociation in polymer/fullerene bulk heterojunction solar cells.,"PTB7 semiconducting copolymer comprising thieno[3,4-b]thiophene and benzodithiophene alternating repeat units set a historic record of solar energy conversion efficiency (7.4%) in polymer/fullerene bulk heterojunction solar cells. To further improve solar cell performance, a thorough understanding of structure-property relationships associated with PTB7/fullerene and related organic photovoltaic (OPV) devices is crucial. Traditionally, OPV active layers are viewed as an interpenetrating network of pure polymers and fullerenes with discrete interfaces. Here we show that the active layer of PTB7/fullerene OPV devices in fact involves hierarchical nanomorphologies ranging from several nanometers of crystallites to tens of nanometers of nanocrystallite aggregates in PTB7-rich and fullerene-rich domains, themselves hundreds of nanometers in size. These hierarchical nanomorphologies are coupled to significantly enhanced exciton dissociation, which consequently contribute to photocurrent, indicating that the nanostructural characteristics at multiple length scales is one of the key factors determining the performance of PTB7 copolymer, and likely most polymer/fullerene systems, in OPV devices."
132,10.1002/aenm.201100138,2011,High Efficiency Polymer Solar Cells with Long Operating Lifetimes,"To date there has been considerable work done in understanding and quantifying the lifetime and degradation of bulk heterojunction solar cells (BHJs) based on poly( para -phenylene vinylene) (PPV) [ 8–11 ] and poly(3-hexylthiophene) (P3HT) polymers. [ 12–15 ] A comparison of OPV lifetime experimental results across different research groups has posed challenges due to the lack of standardized testing and reporting procedures; however, great strides were made in this regard during the most recent International Summit on OPV Stability (ISOS-3). Modules based on P3HT/fullerene BHJs have shown lifetimes of 5000 h when state-of-the-art encapsulation with a glass-on-glass architecture is used. [ 16 ] Assuming negligible degradation in the dark and 5.5 h of one-sun intensity per day, 365 days per year, this translates into an operating lifetime approaching three years. More recently P3HT/PCBM devices utilizing an inverted architecture have been shown to retain more than 50% of their initial effi ciency after 4700 h of continuous exposure to one-sun intensity at elevated temperatures [ 17 ] and have exhibited a long shelf-life when stored in the dark in ambient conditions. [ 18 , 19 ]"
133,10.1002/pip.3336,2020,Organic photovoltaic modules with new world record efficiencies,"During the last years, the development of new active materials has led to constant improvement in the power conversion efficiency (PCE) of solution‐processed organic photovoltaics (OPV) to nowadays record values above 17% on small lab cells. In this work, we show the developments and results of a successful upscaling of such highly efficient OPV systems to the module level on large areas, which yielded two new certified world record efficiencies, namely, 12.6% on a module area of 26 cm2 and 11.7% on a module area of 204 cm2. The decisive developments leading to this achievement include the optimization of the module layout as well as the high‐resolution short‐pulse (nanosecond) laser structuring processes involved in the manufacturing of such modules. By minimizing the inactive areas within the total module area that are used for interconnecting the individual solar cells of the module in series, geometric fill factors of over 95% have been achieved. A production yield of 100% working modules during the manufacturing of these modules and an extremely narrow distribution of the final PCE values underline the excellent process control and reproducibility of the results. The new developments and their implementation into the production process of the record OPV modules are described in detail, along with the challenges that arose during this development. Finally, dark lock‐in thermography (DLIT), electroluminescence (EL), and photoluminescence (PL) measurements of the record module are presented."
134,10.1002/adma.201701905,2017,A Supramolecular Artificial Light‐Harvesting System with an Ultrahigh Antenna Effect,"An efficient artificial light‐harvesting system is fabricated from a cyclic polysaccharide, sulfato‐β‐cyclodextrin (SCD); an aggregation‐induced emission molecule, an oligo(phenylenevinylene) derivative (OPV‐I); and a fluorescent dye, nile red (NiR), via noncovalent interactions in an aqueous solution. In this system, the OPV‐I/SCD supramolecular assembly acts as a donor, and NiR that is loaded into the OPV‐I/SCD assembly acts as an acceptor. Significantly, an efficient energy‐transfer process occurs between the OPV‐I/SCD assembly and the loaded NiR, leading to an extremely high antenna effect."
135,10.1021/jacs.7b02208,2017,"Monodisperse Fiber-like Micelles of Controlled Length and Composition with an Oligo(p-phenylenevinylene) Core via ""Living"" Crystallization-Driven Self-Assembly.","We report the preparation of a series of fiber-like micelles of narrow length distribution with an oligo(p-phenylenevinylene) (OPV)-core and a poly(N-isopropylacrylamide) (PNIPAM) corona via two different crystallization-driven self-assembly (CDSA) strategies. The average length Ln of these micelles can be varied up to 870 nm by varying the temperature in self-seeding experiments. In addition, seeded growth was employed not only to prepare uniform micelles of controlled length, but also to form fiber-like A-B-A triblock comicelles with an OPV-core."
136,10.1002/smll.202101133,2021,Simultaneous Improvement of Efficiency and Stability of Organic Photovoltaic Cells by using a Cross-Linkable Fullerene Derivative.,"Improving power conversion efficiencies (PCEs) and stability are two main tasks for organic photovoltaic (OPV) cells. In the past few years, although the PCE of the OPV cells has been considerably improved, the research on device stability is limited. Herein, a cross-linkable material, cross-linked [6,6]-phenyl-C61-butyric styryl dendron ester (c-PCBSD), is applied as an interfacial modification layer on the surface of zinc oxide and as the third component into the PBDB-TF:Y6-based OPV cells to enhance photovoltaic performance and long-term stability. The PCE of the OPV cells that underwent the two-step modification increased from 15.1 to 16.1%. In particular, such OPV cells exhibited much better stability under both thermal and air conditions because of the decreased number of interfacial defects and stable interfacial and active layer morphologies. The results demonstrated that the introduction of a cross-linkable fullerene derivative into the interfacial and active layers is a feasible method to improve the PCE and stability of OPV cells."
137,10.1039/C4EE03132F,2015,Organic photovoltaic greenhouses: a unique application for semi-transparent PV?,"Organic photovoltaics are an emerging solar power technology which embody properties such as transparency, flexibility, and rapid, roll to roll manufacture, opening the potential for unique niche applications. We report a detailed techno-economic analysis of one such application, namely the photovoltaic greenhouse, and discuss whether the unique properties of the technology can provide advantages over conventional photovoltaics. The potential for spectral selectivity through the choice of OPV materials is evaluated for the case of a photovoltaic greenhouse. The action spectrum of typical greenhouse crops is used to determine the impact on crop growth of blocking different spectral ranges from the crops. Transfer matrix optical modelling is used to assess the efficiency and spectrally resolved transparency of a variety of commercially available semi-conducting polymer materials, in addition to a non-commercial low-band-gap material with absorption outside that required for crop growth. Economic analysis suggests there could be a huge potential for OPV greenhouses if aggressive cost targets can be met. Technical analysis shows that semi-transparent OPV devices may struggle to perform better than opaque crystalline silicon with partial coverage, however, OPV devices using the low-band-gap material PMDPP3T, as well as a high efficiency mid-band-gap polymer PCDTBT, can demonstrate improved performance in comparison to opaque, flexible thin-film modules such as CIGS. These results stress the importance of developing new, highly transparent electrode and interlayer materials, along with high efficiency active layers, if the full potential of this application is going to be realised."
138,10.1021/acs.chemmater.0c00097,2020,Achieving an Efficient and Stable Morphology in Organic Solar Cells Via Fine-Tuning the Side Chains of Small-Molecule Acceptors,"Both the efficiency and stability of low-cost organic solar cells are central components for meeting the requirements of commercialization for organic photovoltaics (OPV). Furthermore, the relation..."
139,10.1093/infdis/jiu184,2014,Vaccine-associated paralytic poliomyelitis: a review of the epidemiology and estimation of the global burden.,"BACKGROUND
Vaccine-associated paralytic poliomyelitis (VAPP) is a rare adverse event associated with oral poliovirus vaccine (OPV). This review summarizes the epidemiology and provides a global burden estimate.


METHODS
A literature review was conducted to abstract the epidemiology and calculate the risk of VAPP. A bootstrap method was applied to calculate global VAPP burden estimates.


RESULTS
Trends in VAPP epidemiology varied by country income level. In the low-income country, the majority of cases occurred in individuals who had received >3 doses of OPV (63%), whereas in middle and high-income countries, most cases occurred in recipients after their first OPV dose or unvaccinated contacts (81%). Using all risk estimates, VAPP risk was 4.7 cases per million births (range, 2.4-9.7), leading to a global annual burden estimate of 498 cases (range, 255-1018). If the analysis is limited to estimates from countries that currently use OPV, the VAPP risk is 3.8 cases per million births (range, 2.9-4.7) and a burden of 399 cases (range, 306-490).


CONCLUSIONS
Because many high-income countries have replaced OPV with inactivated poliovirus vaccine, the VAPP burden is concentrated in lower-income countries. The planned universal introduction of inactivated poliovirus vaccine is likely to substantially decrease the global VAPP burden by 80%-90%."
140,10.1021/acsnano.0c10161,2021,Review of Waterborne Organic Semiconductor Colloids for Photovoltaics.,"Development of carbon neutral and sustainable energy sources should be considered as a top priority solution for the growing worldwide energy demand. Photovoltaics are a strong candidate, more specifically, organic photovoltaics (OPV), enabling the design of flexible, lightweight, semitransparent, and low-cost solar cells. However, the active layer of OPV is, for now, mainly deposited from chlorinated solvents, harmful for the environment and for human health. Active layers processed from health and environmentally friendly solvents have over recent years formed a key focus topic of research, with the creation of aqueous dispersions of conjugated polymer nanoparticles arising. These nanoparticles are formed from organic semiconductors (molecules and macromolecules) initially designed for organic solvents. The topic of nanoparticle OPV has gradually garnered more attention, up to a point where in 2018 it was identified as a ""trendsetting strategy"" by leaders in the international OPV research community. Hence, this review has been prepared to provide a timely roadmap of the formation and application of aqueous nanoparticle dispersions of active layer components for OPV. We provide a thorough synopsis of recent developments in both nanoprecipitation and miniemulsion for preparing photovoltaic inks, facilitating readers in acquiring a deep understanding of the crucial synthesis parameters affecting particle size, colloidal concentration, ink stability, and more. This review also showcases the experimental levers for identifying and optimizing the internal donor-acceptor morphology of the nanoparticles, featuring cutting-edge X-ray spectromicroscopy measurements reported over the past decade. The different strategies to improve the incorporation of these inks into OPV devices and to increase their efficiency (to the current record of 7.5%) are reported, in addition to critical design choices of surfactant type and the advantages of single-component vs binary nanoparticle populations. The review naturally culminates by presenting the upscaling strategies in practice for this environmentally friendly and safer production of solar cells."
141,10.1002/adfm.202010000,2021,Flexible High‐Performance and Solution‐Processed Organic Photovoltaics with Robust Mechanical Stability,"Among the various advantages of organic photovoltaics (OPVs), the key one is their ability to be a highly flexible renewable energy source. However, the power conversion efficiencies for flexible OPV devices still lag behind those of their rigid counterparts, and their mechanical stability cannot meet the requirements for practical applications at present. These, in particular, depend on flexible transparent electrodes (FTEs). Here, a high‐quality FTE (called FlexAgNE), with the simultaneously combined excellent characteristics, has been tested with a series of efficient active materials for flexible OPV devices, and high performance comparable with rigid counterparts has been achieved. In addition, due to the synergistic effect of FlexAgNE and the upper ZnO transport layer, including strong binding between the polyethylene terephthalate substrate and a hydrophilic polyelectrolyte (the key component of FlexAgNE), together with the capillary force effect of crossed silver nanowires and tight filling of ZnO, the flexible devices demonstrate robust mechanical stability even under extreme bending or folding conditions."
142,10.1021/ja411859m,2014,Unequal partnership: asymmetric roles of polymeric donor and fullerene acceptor in generating free charge.,"Natural photosynthetic complexes accomplish the rapid conversion of photoexcitations into spatially separated electrons and holes through precise hierarchical ordering of chromophores and redox centers. In contrast, organic photovoltaic (OPV) cells are poorly ordered, utilize only two different chemical potentials, and the same materials that absorb light must also transport charge; yet, some OPV blends achieve near-perfect quantum efficiency. Here we perform electronic structure calculations on large clusters of functionalized fullerenes of different size and ordering, predicting several features of the charge generation process, outside the framework of conventional theories but clearly observed in ultrafast electro-optical experiments described herein. We show that it is the resonant coupling of photogenerated singlet excitons to a high-energy manifold of fullerene electronic states that enables efficient charge generation, bypassing localized charge-transfer states. In contrast to conventional views, our findings suggest that fullerene cluster size, concentration, and dimensionality control charge generation efficiency, independent of exciton delocalization."
143,10.1021/ja9007722,2009,Molecular and morphological influences on the open circuit voltages of organic photovoltaic devices.,"We explore the dependence of the dark current of C(60)-based organic photovoltaic (OPV) cells on molecular composition and the degree of intermolecular interaction of several molecular donor materials. The saturation dark current density, J(S), is an important factor in determining the open circuit voltage, V(oc). The V(oc) values of OPVs show a strong inverse correlation with J(S). Donor materials that show evidence for aggregation in their thin-film absorption spectra and polycrystallinity in thin film X-ray diffraction result in a high dark current, and thus a low V(oc). In contrast, donor materials with structures that hinder intermolecular pi-interaction give amorphous thin films and reduced values of J(S), relative to donors with strong intermolecular pi-interactions, leading to a high V(oc). This work provides guidance for the design of materials and device architectures that maximize OPV cell power conversion efficiency."
144,10.3390/AGRONOMY11061152,2021,Semi-Transparent Organic Photovoltaics Applied as Greenhouse Shade for Spring and Summer Tomato Production in Arid Climate,"Recognizing the growing interest in the application of organic photovoltaics (OPVs) with greenhouse crop production systems, in this study we used flexible, roll-to-roll printed, semi-transparent OPV arrays as a roof shade for a greenhouse hydroponic tomato production system during a spring and summer production season in the arid southwestern U.S. The wavelength-selective OPV arrays were installed in a contiguous area on a section of the greenhouse roof, decreasing the transmittance of all solar radiation wavelengths and photosynthetically active radiation (PAR) wavelengths (400–700 nm) to the OPV-shaded area by approximately 40% and 37%, respectively. Microclimate conditions and tomato crop growth and yield parameters were measured in both the OPV-shaded (‘OPV’) and non-OPV-shaded (‘Control’) sections of the greenhouse. The OPV shade stabilized the canopy temperature during midday periods with the highest solar radiation intensities, performing the function of a conventional shading method. Although delayed fruit development and ripening in the OPV section resulted in lower total yields compared to the Control section (24.6 kg m−2 and 27.7 kg m−2, respectively), after the fourth (of 10 total) harvests, the average weekly yield, fruit number, and fruit mass were not significantly different between the treatment (OPV-shaded) and control group. Light use efficiency (LUE), defined as the ratio of total fruit yield to accumulated PAR received by the plant canopy, was nearly twice as high as the Control section, with 21.4 g of fruit per mole of PAR for plants in the OPV-covered section compared to 10.1 g in the Control section. Overall, this study demonstrated that the use of semi-transparent OPVs as a seasonal shade element for greenhouse production in a high-light region is feasible. However, a higher transmission of PAR and greater OPV device efficiency and durability could make OPV shades more economically viable, providing a desirable solution for co-located greenhouse crop production and renewable energy generation in hot and high-light intensity regions."
145,10.1021/MA401190R,2013,C–H Arylation Reaction: Atom Efficient and Greener Syntheses of π-Conjugated Small Molecules and Macromolecules for Organic Electronic Materials,"π-Conjugated small molecules, oligomers, and macromolecules are being used in the fabrication of a wide variety of organic electronic devices such as organic field-effect transistors (OFETs), organic photovoltaic (OPV) devices, and organic light-emitting diodes (OLEDs). Efficient syntheses involving fewer steps, fewer toxic reagents, and highly reactive compounds are needed to lower the cost of materials in a manner that is fundamentally more eco-friendly. Additionally, synthetic approaches for π-conjugated materials with more functional group tolerance are desirable to expand the range of properties that can be realized in such materials. Developing new synthetic routes to materials can both broaden the scope of science that can be explored and increase the probability that interesting materials can be developed in an economically viable manner for inclusion in consumer products. One such synthetic strategy that can impact all of these issues is carbon–hydrogen bond activation and subsequent carbon–carbo..."
146,10.15585/mmwr.mm6916a1,2020,"Update on Vaccine-Derived Poliovirus Outbreaks — Worldwide, July 2019–February 2020","Circulating vaccine-derived polioviruses (cVDPVs) can emerge in areas with low poliovirus immunity and cause outbreaks* of paralytic polio (1-5). Among the three types of wild poliovirus, type 2 was declared eradicated in 2015 (1,2). The use of trivalent oral poliovirus vaccine (tOPV; types 1, 2, and 3 Sabin strains) ceased in April 2016 via a 1-month-long, global synchronized switch to bivalent OPV (bOPV; types 1 and 3 Sabin strains) in immunization activities (1-4). Monovalent type 2 OPV (mOPV2; type 2 Sabin strain) is available for cVDPV type 2 (cVDPV2) outbreak response immunization (1-5). The number and geographic breadth of post-switch cVDPV2 outbreaks have exceeded forecasts that trended toward zero outbreaks 4 years after the switch and assumed rapid and effective control of any that occurred (4). New cVDPV2 outbreaks have been seeded by mOPV2 use, by both suboptimal mOPV2 coverage within response zones and recently mOPV2-vaccinated children or contacts traveling outside of response zones, where children born after the global switch are fully susceptible to poliovirus type 2 transmission (2-4). In addition, new emergences can develop by inadvertent exposure to Sabin OPV2-containing vaccine (i.e., residual response mOPV2 or tOPV) (4). This report updates the January 2018-June 2019 report with information on global cVDPV outbreaks during July 2019-February 2020 (as of March 25, 2020)† (2). Among 33 cVDPV outbreaks reported during July 2019-February 2020, 31 (94%) were cVDPV2; 18 (58%) of these followed new emergences. In mid-2020, the Global Polio Eradication Initiative (GPEI) plans to introduce a genetically stabilized, novel OPV type 2 (nOPV2) that has a lower risk for generating VDPV2 than does Sabin mOPV2; if nOPV2 is successful in limiting new VDPV2 emergences, GPEI foresees the replacement of Sabin mOPV2 with nOPV2 for cVDPV2 outbreak responses during 2021 (2,4,6)."
147,10.1021/ACS.CHEMMATER.5B04570,2016,Electron Acceptors Based on α-Substituted Perylene Diimide (PDI) for Organic Solar Cells,"Perylene diimide (PDI) derivatives functionalized at the ortho-position (αPPID, αPBDT) were synthesized and used as electron acceptors in non-fullerene organic photovoltaic cells. Because of the good planarity and strong π-stacking of ortho-functionalized PDI, the αPPID and αPBDT exhibit a strong tendency to form aggregates, which endow the materials with high electron mobility. The inverted OPVs employing αPDI-based compounds as the acceptors and PBT7-Th as the donor give the highest power conversion efficiency (PCE) values: 4.92% for αPBDT-based devices and 3.61% for αPPID-based devices, which are, respectively, 39% and 4% higher than that of their β-substituted counterparts βPBDT and βPPID. Charge separation studies show more efficient exciton dissociation at interfaces between αPDI-based compounds and PTB7-Th. The results suggest that α-substituted PDI derivatives are more promising electron acceptors for organic photovoltaic (OPV) components than β-isomers."
148,10.1093/infdis/jiaa622,2021,Immunization Against Poliomyelitis and the Challenges to Worldwide Poliomyelitis Eradication,"Abstract Both inactivated poliovirus vaccine (IPV) and oral poliovirus vaccine (OPV) have contributed to the rapid disappearance of paralytic poliomyelitis from developed countries despite possessing different vaccine properties. Due to cost, ease of use, and other properties, the Expanded Programme on Immunization added OPV to the routine infant immunization schedule for low-income countries in 1974, but variable vaccine uptake and impaired immune responses due to poor sanitation limited the impact. Following launch of the Global Polio Eradication Initiative in 1988, poliomyelitis incidence has been reduced by >99% and types 2 and 3 wild polioviruses are now eradicated, but progress against type 1 polioviruses which are now confined to Afghanistan and Pakistan has slowed due to insecurity, poor access, and other problems. A strategic, globally coordinated replacement of trivalent OPV with bivalent 1, 3 OPV in 2016 reduced the incidence of vaccine-associated paralytic poliomyelitis (VAPP) but allowed the escape of type 2 vaccine–derived polioviruses (VDPV2) in areas with low immunization rates and use of monovalent OPV2 in response seeded new VDPV2 outbreaks and reestablishment of type 2 endemicity. A novel, more genetically stable type 2 OPV vaccine is undergoing clinical evaluation and may soon be deployed prevent or reduce VDPV2 emergences."
149,10.1002/POLB.23063,2012,On the morphology of polymer‐based photovoltaics,"We review the morphologies of polymer-based solar cells and the parameters that govern the evolution of the morphologies and describe different approaches to achieve the optimum morphology for a BHJ OPV. While there are some distinct differences, there are also some commonalities. It is evident that morphology and the control of the morphology are important for device performance and, by controlling the thermodynamics, in particular, the interactions of the components, and by controlling kinetic parameters, like the rate of solvent evaporation, crystallization and phase separation, optimized morphologies for a given system can be achieved. While much research has focused on P3HT, it is evident that a clearer understanding of the morphology and the evolution of the morphology in low bad gap polymer systems will increase the efficiency further. While current OPVs are on the verge of breaking the 10% barrier, manipulating and controlling the morphology will still be key for device optimization and, equally important, for the fabrication of these devices in an industrial setting. © 2012 Wiley Periodicals, Inc. J Polym Sci Part B: Polym Phys, 2012"
150,10.1039/C2EE22623E,2012,"Semi-transparent polymer solar cells with 6% PCE, 25% average visible transmittance and a color rendering index close to 100 for power generating window applications","Inverted semi-transparent organic photovoltaic (OPV) cells with very high device performance, tunable transparency, and extraordinary transparency color perception and rendering properties have been demonstrated for power-generating window applications for buildings and automotives."
151,10.1021/ar200119g,2012,"The modification of indium tin oxide with phosphonic acids: mechanism of binding, tuning of surface properties, and potential for use in organic electronic applications.","Transparent metal oxides, in particular, indium tin oxide (ITO), are critical transparent contact materials for applications in next-generation organic electronics, including organic light emitting diodes (OLEDs) and organic photovoltaics (OPVs). Understanding and controlling the surface properties of ITO allows for the molecular engineering of the ITO-organic interface, resulting in fine control of the interfacial chemistries and electronics. In particular, both surface energy matching and work function compatibility at material interfaces can result in marked improvement in OLED and OPV performance. Although there are numerous ways to change the surface properties of ITO, one of the more successful surface modifications is the use of monolayers based on organic molecules with widely variable end functional groups. Phosphonic acids (PAs) are known to bind strongly to metal oxides and form robust monolayers on many different metal oxide materials. They also demonstrate several advantages over other functionalizing moieties such as silanes or carboxylic acids. Most notably, PAs can be stored in ambient conditions without degradation, and the surface modification procedures are typically robust and easy to employ. This Account focuses on our research studying PA binding to ITO, the tunable properties of the resulting surfaces, and subsequent effects on the performance of organic electronic devices. We have used surface characterization techniques such as X-ray photoelectron spectroscopy (XPS) and infrared reflection adsorption spectroscopy (IRRAS) to determine that PAs bind to ITO in a predominantly bidentate fashion (where two of three oxygen atoms from the PA are involved in surface binding). Modification of the functional R-groups on PAs allows us to control and tune the surface energy and work function of the ITO surface. In one study using fluorinated benzyl PAs, we can keep the surface energy of ITO relatively low and constant but tune the surface work function. PA modification of ITO has resulted in materials that are more stable and more compatible with subsequently deposited organic materials, an effective work function that can be tuned by over 1 eV, and energy barriers to hole injection (OLED) or hole-harvesting (OPV) that can be well matched to the frontier orbital energies of the organic active layers, leading to better overall device properties."
152,10.1002/aenm.202002572,2020,Molecular Engineering and Morphology Control of Polythiophene:Nonfullerene Acceptor Blends for High‐Performance Solar Cells,"With the advances in organic photovoltaics (OPVs), the development of low‐cost and easily accessible polymer donors is of vital importance for OPV commercialization. Polythiophene (PT) and its derivatives stand out as the most promising members of the photovoltaic material family for commercial applications, owing to their low cost and high scalability of synthesis. In recent years, PTs, paired with nonfullerene acceptors, have progressed rapidly in photovoltaic performance. This Review gives an overview of the strategies in designing PTs for nonfullerene OPVs from the perspective of energy level modulation. A survey of the typical classes of nonfullerene acceptors designed for pairing with the benchmark PT, i.e., poly(3‐hexylthiophene) (P3HT) is also presented. Furthermore, recent achievements in understanding and controlling the film morphology for PT:nonfullerene blends are discussed in depth. In addition to the effects of molecular weight and blend ratio on film morphology, the crucial roles of miscibility between PT and nonfullerene and processing solvent in determining film microstructure and morphology are highlighted, followed by a discussion on thermal annealing and ternary active layers. Finally, the remaining questions and the prospects of the low‐cost PT:nonfullerene systems are outlined. It is hoped that this review can guide the optimization of PT:nonfullerene blends and advance their commercial applications."
153,10.1002/ange.202000327,2020,Continuous and Segmented Semiconducting Fiber-like Nanostructures with Spatially Selective Functionalization by Living Crystallization-driven Self-assembly.,"Fiber-like π-conjugated nanostructures are important components of flexible organic electronic and optoelectronic devices. To broaden the range of potential applications, one needs to control not only the length of these nanostructures, but the introduction of diverse functionality with spatially selective control. Here we report the synthesis of a crystalline-coil block copolymer of oligo( p -phenylenevinylene)- b -poly(2-vinylpyridine) (OPV 5 - b -P2VP 44 , the subscripts represent the mean number of repeat units of each block), in which the basicity and coordinating/chelating ability of the P2VP segment provide a landscape for the incorporation of a variety of functional inorganic NPs. Through a self-seeding strategy, we were able to prepare monodisperse fiber-like micelles of OPV 5 - b -P2VP 44 with lengths ranging from 50 to 800 nm. Significantly, the exposed two ends of OPV core of these fiber-like micelles remained active toward further epitaxial deposition of OPV 5 - b -PNIPAM 49 (PNIPAM = poly( N -isopropylacrylamide)) and OPV 5 - b -P2VP 44 to generate uniform A-B-A and B-A-B-A-B segmented block comicelles with tunable lengths for each block. The P2VP domains in these (co-)micelles can be selectively decorated with diverse inorganic and polymeric nanoparticles as well as metal oxide coatings, to afford uniform hybrid fiber-like nanostructures. This work provides a versatile strategy toward the fabrication of narrow length dispersity continuous and segmented π-conjugated OPV-containing fiber-like micelles with the capacity to be decorated in a spatially selective way with varying functionalities."
154,10.1021/acsami.0c19198,2020,Improved Blend Film Morphology and Free Carrier Generation Provide a High-Performance Ternary Polymer Solar Cell.,"Non-fullerene organic photovoltaics (OPVs) have displayed the highest power conversion efficiencies (PCEs) among OPVs. Herein, we describe a two-donor (PM6, TPD-3F)/one-acceptor (Y6) ternary blend having an optimized blend morphology that leads to improved OPV performance. Because TPD-3F has a HOMO energy level deeper than that of PM6, the value of VOC of the corresponding ternary device increased. Good miscibility between PM6 and TPD-3F, in conjunction with device optimization through the use of 1-chloronaphthalene as an additive, provided an optimized ternary blend morphology for efficient exciton dissociation and carrier transport and, therefore, larger PCE. Compared with the preoptimized PM6:Y6 binary device, the ternary device functioned with improvements in its short-circuit current density, value of VOC, and fill factor. As a result, the device PCE improved from 15.5 ± 0.19 to 16.6 ± 0.25% under AM 1.5G (100 mW cm-2) irradiation. The champion cell exhibited a PCE of 17.0%-a value that is one of the highest for a ternary OPV. Furthermore, such devices exhibited outstanding shelf lifetimes, with long-term stability in air (25 °C, 40% humidity) without encapsulation; the performance remained high (at 15.4%) after storage for 820 h."
155,10.1126/SCIENCE.1068284,2002,Outbreak of Poliomyelitis in Hispaniola Associated with Circulating Type 1 Vaccine-Derived Poliovirus,"An outbreak of paralytic poliomyelitis occurred in the Dominican Republic (13 confirmed cases) and Haiti (8 confirmed cases, including 2 fatal cases) during 2000–2001. All but one of the patients were either unvaccinated or incompletely vaccinated children, and cases occurred in communities with very low (7 to 40%) rates of coverage with oral poliovirus vaccine (OPV). The outbreak was associated with the circulation of a derivative of the type 1 OPV strain, probably originating from a single OPV dose given in 1998–1999. The vaccine-derived poliovirus associated with the outbreak had biological properties indistinguishable from those of wild poliovirus."
156,10.1063/1.4954268,2016,Is organic photovoltaics promising for indoor applications,"This work utilizes organic photovoltaics (OPV) for indoor applications, such as powering small electronic devices or wireless connected Internet of Things. Three representative polymer-based OPV systems, namely, poly(3-hexylthiophene-2,5-diyl), poly[N-9′-heptadecanyl-2,7-carbazole-alt-5,5-(4′,7′-di-2-thienyl-2′,1′,3′-benzothiadiazole)], and poly[[4,8-bis[(2-ethylhexyl)oxy]benzo[1,2-b:4,5-b′]dithiophene-2,6-diyl][3-fluoro-2-[(2-ethylhexyl)carbonyl]thieno[3,4-b]thiophenediyl]], were selected as the donor materials in blend with fullerene derivatives for comparison under low light level condition using fluorescent lamps. PCDTBT based devices are found to be the best performing system, generating 13.9 μW/cm2 corresponding to 16.6% power conversion efficiency at 300 lx, although PTB7 based devices show the highest efficiency under one sun conditions. This high performance suggests that OPV is competitive to the other PV technologies under low light condition despite much lower performance under one sun conditi..."
157,10.1039/C3EE24138F,2013,Effect of synthetic accessibility on the commercial viability of organic photovoltaics,"For organic photovoltaics (OPVs) to become a viable source of renewable energy, the synthesis of organic active-layer materials will need to be scaled to thousands of kilograms. Additionally, the ultimate cost of these materials will need to be low enough to constitute only a small fraction of the cost of the solar cell module. In this study, we present a quantitative analysis, based on published small-scale synthetic procedures, to estimate the materials costs for several promising OPV materials when produced in large quantities. The cost in dollars-per-gram ($ per g) is found to increase linearly with the number of synthetic steps required to produce each organic photoactive compound. We estimate the cost-per-Watt ($ per Wp) as a function of power conversion efficiency (PCE) for an archetypal OPV structure and find that a relatively simple molecule requiring only 3 synthetic steps will contribute a cost of 0.001 to 0.01 $ per Wp, given a solar module PCE of 10%. In contrast, a relatively complicated molecule requiring 14 synthetic steps will contribute costs in the range of 0.075 to 0.48 $ per Wp. Our findings suggest that the commercial viability of an OPV technology may depend on the synthetic accessibility of its constituent active layer materials. Additionally, this work stresses the importance of optimizing synthetic routes to minimize solvent and reagent usage as well as to minimize the number of required workup procedures in the scaled production of OPV materials."
158,10.1002/adma.201103177,2011,Efficient Small Molecule Bulk Heterojunction Solar Cells with High Fill Factors via Pyrene‐Directed Molecular Self‐Assembly,"Efficient organic photovoltaic (OPV) materials are constructed by attaching completely planar, symmetric end-groups to donor-acceptor electroactive small molecules. Appending C2-pyrene as the small molecule end-group to a diketopyrrolopyrrole core leads to materials with a tight, aligned crystal packing and favorable morphology dictated by π-π interactions, resulting in high power conversion efficiencies and high fill factors. The use of end-groups to direct molecular self-assembly is an effective strategy for designing high-performance small molecule OPV devices."
